id,price,area,bedrooms,wc,n_floors,car_place,latitude,longitude
108849,0.07,5,1.4918203329771886,3.6769704583831966,2.0,0,10.7419664,106.651399
108593,4.6,44,4.0,4.0,2.0,0,10.7703708,106.5996353
108337,1.7,17,2.0,1.0,1.0,1,10.7691922,106.6408619
108081,0.011,70,1.0,1.0,2.0,0,10.8397,106.77093
105265,3.3,35,2.0,2.0,2.0,1,10.8306171,106.6779308
104753,8.5,132,3.0,2.0,2.0,1,10.7703708,106.5996353
85298,6.3,27,2.0,1.0,3.0,0,10.7602452,106.6611125
99634,3.7,33,2.527517992970784,2.2126926254468895,1.0,0,10.772732,106.6683666
108850,0.016,65,4.0,3.0,3.0,1,10.8371777,106.6829866
108082,1.0,56,2.144175390214162,1.7629349438308481,1.0,0,10.8298295,106.7617899
106802,4.2,52,3.0,4.0,2.0,1,10.8306171,106.6779308
106290,6.0,51,2.0,2.0,3.0,1,10.7914967,106.6278431
103986,3.45,32,2.0,2.0,1.0,0,10.802583,106.6521157
103474,1.5,24,3.0,1.9999894753865666,1.0,0,10.7631595,106.7080243
95794,8.9,50,3.0,4.0,5.0,1,10.842117,106.6598368
94770,5.6,64,5.0,5.0,4.0,1,10.7914967,106.6278431
93490,1.35,28,1.0,2.0,1.0,0,10.881053,106.6388025
92722,3.76,50,2.6889267967310224,2.1639744154813405,2.0,0,10.8616036,106.6609731
92210,4.85,50,4.0,5.0,3.0,0,10.8858639,106.6800749
88626,2.85,27,2.0,1.0,1.0,1,10.7752443,106.6476765
86834,0.022,74,2.0,2.0,2.0,0,10.7836471,106.7046735
109874,2.4,65,2.0,2.0,2.0,1,10.8397,106.77093
85555,4.85,58,2.0,2.0,1.0,0,10.8452151,106.7275007
93747,2.5,14,2.0,3.0,2.0,0,10.7607328,106.7075519
91699,5.3,48,3.0,3.0,2.0,1,10.8306171,106.6779308
88115,3.9,52,2.0,2.0,1.0,1,10.7703708,106.5996353
87859,3.55,47,1.0,2.0,1.0,0,10.7773145,106.6999907
87347,4.35,55,3.0,2.0,2.0,0,10.8524661,106.6606113
86835,1.5699999999999998,48,2.0,3.0,1.0,1,10.7217236,106.6296151
84787,1.3,38,2.0,2.0,1.0,0,10.7607328,106.7075519
84275,4.3,52,2.0,2.0,2.0,1,10.8306171,106.6779308
83251,1.8,32,2.0,2.0,1.0,1,10.7375481,106.7302238
81971,7.9,48,3.0,4.0,2.0,1,10.8105818,106.6901783
80947,6.8,64,6.0,4.0,2.0,1,10.8380478,106.6521633
114226,3.9,60,2.0,3.0,1.0,1,10.8017639,106.7110322
113458,3.9,52,2.0,1.0,2.0,0,10.7704304,106.650936
112946,0.005,50,1.9832849587001002,1.0,1.0,1,10.8397,106.77093
112178,4.2,44,4.0,3.0,2.0,1,10.7833504,106.6248902
107315,0.005,55,2.0,2.0,1.0,0,10.6868002,106.5937502
112179,6.9,50,3.0,4.0,2.0,1,10.7990972,106.6802278
111667,5.9,61,4.0,4.0,2.0,0,10.7375481,106.7302238
110387,7.5,105,2.0,2.0,3.0,1,10.79156,106.74948
109875,3.5,60,3.0,2.0,1.0,1,10.8778137,106.7323493
109619,3.1,48,2.5300836883181272,2.0624341186239157,1.0,0,10.7703708,106.5996353
109363,4.0,40,4.0,3.0,2.0,1,10.7914967,106.6278431
96563,2.9,26,2.0,2.0,2.0,0,10.7914967,106.6278431
105523,3.5,85,3.054000232654415,2.6179289305853986,1.0,1,10.7615882,106.6222404
105011,0.023,60,1.9689295263808122,2.0,1.0,0,10.7690039,106.7040441
103219,5.49,72,2.0,2.0,2.0,0,10.8397,106.77093
102195,3.6,30,3.0,3.0,2.0,1,10.802583,106.6521157
101171,0.005,67,2.0,1.0,3.0,0,10.7266619,106.6520715
98867,3.2,25,2.4557227657337415,2.124462338825939,3.0,1,10.802583,106.6521157
97075,2.95,48,2.0,2.0,2.0,0,10.7914967,106.6278431
84788,4.05,30,2.0,2.0,3.0,1,10.8524661,106.6606113
85300,6.5,49,6.0,5.0,5.0,0,10.7857834,106.6597727
103476,5.49,72,2.0,2.0,2.0,0,10.8397,106.77093
100404,0.028,100,2.4332468911364398,2.0,2.0,1,10.767243,106.661008
97076,2.35,65,2.0,2.0,2.0,0,10.8397,106.77093
96308,2.3,30,3.0,4.0,2.0,0,10.7703708,106.5996353
91700,8.6,95,3.0,3.0,2.0,0,10.8306171,106.6779308
85556,0.62,44,2.0,2.0,1.0,1,10.878345,106.5763531
91188,5.5,48,3.0,3.0,2.0,1,10.8306171,106.6779308
89140,4.7,48,4.0,4.0,2.0,1,10.7703708,106.5996353
88884,6.3,36,3.0,4.0,4.0,1,10.8007447,106.661933
88628,4.2,38,2.0,2.0,1.0,0,10.7936879,106.6566686
88116,2.5,21,2.0,2.0,3.0,0,10.8306171,106.6779308
87092,1.9,42,2.0,2.0,1.0,1,10.7914967,106.6278431
81973,8.7,60,3.0,3.0,2.0,0,10.8150491,106.6878297
88117,4.5,60,3.0,2.0,2.0,1,10.7703708,106.5996353
87093,1.56,42,2.0,2.0,1.0,1,10.7492774,106.7378126
86069,7.05,85,3.824019089955366,3.1224046803169716,3.0,1,10.8017639,106.7110322
85301,2.2,46,2.3183643123221636,2.0094148638617235,2.0,0,10.7217236,106.6296151
85045,0.02,64,1.0,2.382725390237565,1.0,0,10.7729479,106.6662863
81717,6.8,56,4.0,5.0,3.0,0,10.8067641,106.6871864
80181,1.5,40,2.0,2.0,1.0,0,10.8017639,106.7110322
114484,5.3,50,5.0,5.0,2.0,0,10.8017639,106.7110322
113716,4.9,60,4.0,3.0,2.0,1,10.8449377,106.778642
112948,12.0,60,4.0,5.0,4.0,1,10.7914967,106.6278431
107828,1.6,15,1.0,1.0,2.0,0,10.8137459,106.6775005
107316,7.3,80,3.0,3.0,1.0,1,10.8017639,106.7110322
107060,4.5,113,4.0,3.0,1.0,1,10.8041198,106.6837968
91445,0.025,65,4.0,5.0,3.0,0,10.7752178,106.6483878
92981,4.5,48,3.0,3.0,1.0,1,10.7703708,106.5996353
109877,0.005,55,1.0,1.0,2.0,1,10.8397,106.77093
81718,4.75,34,3.0,3.0,1.0,0,10.7796369,106.6473692
81462,7.2,96,4.0,5.0,2.0,0,10.7703708,106.5996353
80950,5.0,48,4.0,3.008911535130165,4.0,1,10.7704304,106.650936
80438,6.8,50,3.3511897613591994,3.4234260741743254,3.0,0,10.7752178,106.6483878
112437,5.99,100,5.0,4.0,2.0,1,10.8397,106.77093
111669,7.5,47,4.0,3.0,2.0,1,10.8017639,106.7110322
106549,1.95,90,2.654346125560437,2.2858076169531842,2.0,0,10.7217236,106.6296151
103221,5.0,40,4.0,4.0,3.0,0,10.8306171,106.6779308
101941,6.4,55,3.3079791509415473,3.688112744186357,2.0,0,10.802583,106.6521157
100149,1.95,80,2.5644316358794623,2.4693139485022186,2.0,0,10.7729479,106.6662863
99381,7.5,101,4.064056179219077,2.1003845737661835,3.0,1,10.79156,106.74948
98613,0.012,70,4.0,3.0,3.0,0,10.8397,106.77093
97845,6.5,52,5.0,5.0,3.0,1,10.8017639,106.7110322
81974,4.8,33,2.0,2.0,2.0,1,10.7926036,106.6539089
82230,6.8,52,3.3689288032598723,3.460749864428993,3.0,0,10.7752178,106.6483878
97846,11.3,104,2.0,3.0,1.0,1,10.7990972,106.6802278
97078,0.58,60,2.0,2.0,1.0,1,10.878345,106.5763531
96566,6.98,50,3.0,3.0,4.0,0,10.8468136,106.6521862
93494,4.9,68,3.0,3.0,3.0,1,10.8657427,106.6187125
91702,0.009,68,2.0,2.0,2.0,0,10.8397,106.77093
82742,2.3,40,2.0,2.0,1.0,1,10.7541008,106.7203638
89654,8.0,60,3.7005529560097914,4.202614080058899,4.0,0,10.7704304,106.650936
88374,4.25,48,2.8883346208520573,2.424013597929753,1.0,1,10.7703708,106.5996353
87350,0.005,55,1.0,1.0,1.0,0,10.8397,106.77093
86326,12.3,88,3.0,4.0,1.0,1,10.8040522,106.6206836
84534,9.4,114,5.0,5.0,3.0,1,10.8017639,106.7110322
84022,0.039,67,2.0,2.0,2.0,1,10.8397,106.77093
100150,5.4,57,3.0,2.0,1.0,0,10.812483,106.6237735
82231,6.1,42,3.0,3.0,2.0,1,10.7940736,106.673799
81975,6.2,49,3.0,3.0,1.0,1,10.7883388,106.6579702
80183,2.65,33,2.4079183117072107,2.079113595233757,1.0,1,10.7703708,106.5996353
113974,4.8,75,4.0,2.0,2.0,1,10.8222058,106.6867379
113718,8.9,55,5.0,6.0,3.0,1,10.77306,106.75444
112182,5.5,38,5.0,4.0,2.0,1,10.81023,106.6831088
102454,4.45,38,2.0,3.0,2.0,0,10.7217236,106.6296151
110390,0.012,87,3.0,2.0,2.0,0,10.8397,106.77093
108854,4.6,46,3.0,2.9538996828851056,3.0,1,10.7703708,106.5996353
108598,6.4,73,4.0,4.246420229244902,4.0,1,10.7549259,106.6074456
107318,5.2,72,4.0,4.0,1.0,1,10.8306171,106.6779308
106806,0.006,70,2.0,2.0,2.0,0,10.8397,106.77093
104246,6.5,100,6.0,3.0333527063345964,2.0,1,10.802583,106.6521157
103222,7.5,80,4.0,5.0,2.0,1,10.8306171,106.6779308
93239,1.65,12,1.8960526293327558,1.9704359766657709,1.0,0,10.774668,106.6479977
104247,6.9,68,5.0,6.0,4.0,0,10.8616036,106.6609731
99127,7.8,71,2.0,2.0,2.0,1,10.802583,106.6521157
96823,0.009,87,3.0,2.0,2.0,0,10.8397,106.77093
96311,4.9,71,2.0,2.0,2.0,0,10.8298295,106.7617899
93751,5.4,55,3.2009075976787464,2.8720364030751493,2.0,1,10.745886,106.6392921
91703,0.014,86,3.0,2.0,2.0,0,10.8452151,106.7275007
83511,4.25,58,2.0,2.0,1.0,0,10.8183476,106.6328307
91447,4.0,24,2.0,3.0,3.0,1,10.802583,106.6521157
90935,7.9,30,4.0,4.0,3.0,1,10.7686529,106.6897474
90167,3.5,42,2.0,2.0,1.0,1,10.802583,106.6521157
88375,4.3,48,2.8991900425673633,2.431267004985475,1.0,1,10.7703708,106.5996353
88119,4.5,100,2.0,2.0,1.0,0,10.7703708,106.5996353
85559,5.35,80,2.0,2.0,2.0,1,10.8306721,106.6151355
84535,2.0,52,1.0,1.0,1.0,0,10.8397,106.77093
107319,3.3,57,2.653221472318739,2.033757525757214,1.0,0,10.776182,106.6109757
108087,1.6,80,2.0,2.0,2.0,0,10.7970903,106.7321875
91448,4.8,30,2.0,3.0,4.0,1,10.802583,106.6521157
89912,11.9,60,2.0,4.516958178864818,2.0,1,10.772732,106.6683666
89144,4.95,44,3.0,2.0,1.0,0,10.7992044,106.6320132
88632,2.6,26,1.0,2.0,1.0,1,10.8306171,106.6779308
88120,6.8,38,3.0,4.0,3.0,1,10.8227982,106.6880978
87352,0.005,67,2.0,2.0,2.0,0,10.8397,106.77093
86328,5.0,62,2.0,2.0,1.0,1,10.7867835,106.6796794
86072,3.5,80,5.0,6.0,3.0,0,10.7703708,106.5996353
84792,1.6,30,2.0,2.0,1.0,1,10.7217236,106.6296151
84280,3.45,40,3.0,3.0,3.0,0,10.8306171,106.6779308
82488,1.65,45,2.0,3.0,1.0,1,10.7914967,106.6278431
80440,6.0,44,3.124285888212281,3.4251139159329242,2.0,0,10.7752178,106.6483878
114231,5.5,60,3.2663433681384775,3.0219327819675788,1.0,1,10.7898232,106.7764953
94264,0.023,80,2.2534554285569923,2.0,2.0,1,10.8229272,106.7033553
104504,2.1,55,1.0,1.0,1.0,1,10.8397,106.77093
110136,3.15,54,2.5929928353123213,1.7168275757583944,2.0,0,10.8397,106.77093
109880,1.5,24,3.0,1.9999894753865666,1.0,0,10.7631595,106.7080243
109112,10.7,72,4.0,4.0,5.0,1,10.8524661,106.6606113
108856,3.1,40,3.0,2.0,2.0,1,10.8397,106.77093
105784,3.9,52,3.0,2.0,2.0,0,10.7898232,106.7764953
105528,9.9,86,5.0,4.0,2.0,1,10.8298295,106.7617899
104760,0.014,100,2.3213021494669235,6.0,2.0,0,10.7703708,106.5996353
103224,7.5,96,4.0,5.0,2.0,0,10.8616036,106.6609731
101176,5.0,43,2.898767590382925,2.854983877845905,2.0,0,10.7591397,106.6561091
100408,0.03,90,2.2354316576733106,2.0,3.0,0,10.802583,106.6521157
99640,0.45,75,1.0,1.0,2.0,0,10.878345,106.5763531
98616,0.012,105,7.0,3.0,2.0,1,10.8397,106.77093
97592,1.5,35,2.0672582136222157,2.0118287949320806,2.0,0,10.7822816,106.6419755
96312,0.015,71,2.0,2.0,2.0,0,10.8298295,106.7617899
96056,0.011,70,2.0,2.0,2.0,0,10.8136475,106.7579485
95033,4.0,66,2.8831620514086835,2.3387170389479164,1.0,0,10.8588271,106.6966734
94521,0.03,65,2.0142603032560498,2.0,1.0,0,10.7912672,106.7183182
93753,7.8,90,4.0321076060343355,3.769334796422626,3.0,1,10.7552212,106.6281657
92985,4.0,25,3.0,3.0,2.0,0,10.7954574,106.682797
91449,5.9,48,6.0,6.0,5.0,0,10.802583,106.6521157
90681,4.65,41,4.0,2.0,3.0,1,10.7687795,106.6308601
90169,7.1,64,5.0,5.0,3.0,1,10.8306171,106.6779308
87097,1.98,45,2.0,2.0,1.0,1,10.7867835,106.6796794
86329,4.6,32,2.0,2.0,3.0,0,10.8306171,106.6779308
84537,0.005,68,2.0,2.0,2.0,0,10.8397,106.77093
84025,0.75,68,4.0,4.0,3.0,0,10.878345,106.5763531
83769,5.6,43,4.0,3.0,2.0,1,10.8040522,106.6206836
95289,4.0,52,2.7595134070392455,2.392223324679549,2.0,0,10.8302854,106.637574
107577,0.01,80,2.1430432967229693,2.761165149136983,2.0,0,10.7703708,106.5996353
86586,2.79,19,2.0,2.0,2.0,1,10.8199135,106.6987697
86330,5.2,119,4.0,3.0,2.0,0,10.8298295,106.7617899
84026,9.9,65,2.0,4.365337537577674,4.0,1,10.7675693,106.666967
81722,5.8,49,3.0,3.0,1.0,1,10.7960852,106.690656
113465,4.0,44,4.0,3.0,3.0,0,10.849705,106.7722385
112441,4.0,90,4.0,2.278438913392402,2.0,0,10.8397,106.77093
111929,0.01,70,2.0,2.0,2.0,0,10.8136475,106.7579485
99129,3.95,60,2.0,2.0,2.0,1,10.7703708,106.5996353
105529,2.6,58,2.0,1.0,2.0,0,10.7306364,106.7094996
105273,5.95,64,4.0,5.0,3.0,1,10.8616036,106.6609731
102713,0.014,100,4.0,4.0,2.0,1,10.8397,106.77093
101433,4.99,36,4.0,3.0,3.0,0,10.8380478,106.6521633
99641,8.9,82,1.0,6.0,5.0,0,10.7657803,106.6269967
87354,7.5,55,5.0,5.0,5.0,1,10.8017639,106.7110322
103994,4.95,60,1.0,2.0,1.0,0,10.7924937,106.7071259
103226,6.0,56,5.0,5.0,4.0,1,10.8306171,106.6779308
99898,7.0,36,3.0,3.9137463742659047,1.0,1,10.772732,106.6683666
87866,4.0,80,4.0,5.0,3.0,1,10.8678527,106.6231544
95034,5.95,38,5.0,4.0,2.0,0,10.8017639,106.7110322
93242,6.9,50,4.0,5.0,3.0,0,10.6956953,106.7395591
91706,4.3,43,3.0,2.0,2.0,1,10.8493596,106.7523345
90170,6.0,90,3.0,2.0,1.0,1,10.8306171,106.6779308
89914,4.6,25,2.0,3.0,4.0,1,10.802583,106.6521157
89658,4.6,25,2.0,3.0,2.0,0,10.802583,106.6521157
88890,5.99,47,2.0,2.0,2.0,1,10.8067641,106.6871864
107322,3.8,56,2.0,2.0,1.0,1,10.8040522,106.6206836
82747,1.8,39,2.0,2.0,1.0,1,10.7541008,106.7203638
89915,6.1,48,6.0,6.0,5.0,0,10.802583,106.6521157
86331,3.65,58,5.0,3.0,3.0,0,10.8298295,106.7617899
86075,3.65,52,4.0,2.0,3.0,0,10.7898232,106.7764953
85563,3.6,32,2.0,2.0,1.0,0,10.8452151,106.7275007
81211,6.0,36,2.0,2.0,1.0,0,10.7704304,106.650936
107578,4.6,52,3.0,3.0,1.0,0,10.802583,106.6521157
114234,4.79,36,2.789913673652294,2.895701652017645,3.0,0,10.802583,106.6521157
113978,4.8,72,2.0,2.0,1.0,1,10.776182,106.6109757
113210,4.9,50,2.0,2.0,1.0,1,10.8017639,106.7110322
112442,3.1,40,5.0,2.1865616903781206,3.0,0,10.8015581,106.6922377
110138,4.6,50,3.0,4.0,1.0,0,10.8306171,106.6779308
112699,0.06,105,5.0,4.0,2.0,1,10.8068516,106.6683648
109883,2.7,35,2.0,2.0,2.0,0,10.8060833,106.6225855
108859,5.0,37,4.0,2.0,2.0,0,10.7789141,106.6752558
108091,0.008,55,1.0,1.0,2.0,1,10.8397,106.77093
107835,1.85,70,2.453089446117536,2.08355171422982,2.0,0,10.8089334,106.6721598
107579,2.95,21,2.0,2.0,1.0,1,10.8017639,106.7110322
106555,3.92,30,3.0,2.877936545010128,2.0,0,10.7990972,106.6802278
105787,4.2,75,3.0,2.576853246671896,2.0,0,10.7990972,106.6802278
104251,2.35,90,2.8479570534682632,2.535054897665845,1.0,1,10.8017639,106.7110322
102715,3.6,26,2.0,2.0,1.0,1,10.7217236,106.6296151
101179,0.008,30,1.69873773982739,2.0,2.0,0,10.7959434,106.6712747
99643,4.2,53,3.0,2.0,1.0,0,10.8016483,106.64513
97851,0.009,78,2.0,2.0,2.0,0,10.7266619,106.6520715
92987,10.5,56,6.0,6.0,3.0,0,10.8007086,106.6972653
80444,2.2,42,1.0,1.0,1.0,0,10.7607328,106.7075519
89148,10.46,126,4.820789000408536,4.991825687228524,1.0,0,10.7419664,106.651399
101180,8.7,44,3.0,3.0,3.0,1,10.772732,106.6683666
91708,3.1,31,2.3783650784986117,1.9353516798355361,2.0,0,10.8298295,106.7617899
89404,7.4,80,3.0,4.0,3.0,1,10.8079152,106.779272
81468,4.0,34,5.0,3.0,4.0,0,10.7809904,106.6886209
88124,3.4,27,2.5171410896184963,2.238845771680337,1.0,1,10.8017639,106.7110322
87612,3.0,51,1.0,1.0,6.0,0,10.7365968,106.6690029
87100,4.95,76,2.0,2.0,2.0,0,10.7880584,106.7352007
86332,7.18,46,4.0,4.0,4.0,0,10.8306171,106.6779308
85820,0.009,22,4.0,4.0,1.0,1,10.7966221,106.6237638
85308,7.2,64,3.0,4.0,2.0,0,10.8060833,106.6225855
84028,5.0,50,3.0691086766699396,3.0085269197455493,3.0,1,10.7704304,106.650936
83004,3.54,52,2.0,1.0,2.0,0,10.8060334,106.7421797
82748,6.0,40,3.0,3.0,2.0,1,10.8017639,106.7110322
81980,6.6,50,3.0,3.0,2.0,0,10.7892885,106.6180436
105276,4.5,34,2.0,2.0,1.0,0,10.8017639,106.7110322
106300,3.3,22,3.0,3.0,2.0,0,10.81023,106.6831088
88125,7.7,39,4.0,5.0,3.0,0,10.8017639,106.7110322
83517,3.5,72,3.0,2.0,1.0,0,10.7703708,106.5996353
83005,1.9,52,2.0,1.0,1.0,0,10.8060334,106.7421797
81981,8.5,60,4.0,4.0,2.0,1,10.7931786,106.6765433
81725,5.4,38,3.0,3.0,2.0,1,10.8081794,106.6953714
80957,4.62,71,1.0,1.0,2.0,1,10.7375481,106.7302238
80701,7.8,60,4.0,5.0,2.0,1,10.7703708,106.5996353
114748,7.5,85,2.0,2.0,2.0,1,10.8380478,106.6521633
113724,3.7,44,2.0,2.0,2.0,0,10.842117,106.6598368
112700,2.69,100,2.0,1.0,1.0,1,10.7691922,106.6408619
112444,0.008,22,1.6275278474956958,1.5417176337252396,2.0,0,10.802583,106.6521157
109116,5.9,57,4.0,4.0,1.0,0,10.8017639,106.7110322
107068,4.5,113,4.0,3.0,1.0,1,10.8041198,106.6837968
113725,2.2,85,3.0,2.0,2.0,0,10.8588287,106.6297901
90430,3.15,30,3.0,2.0,1.0,1,10.8306171,106.6779308
100414,0.009,68,2.0,2.0,2.0,0,10.8136475,106.7579485
100158,4.55,50,2.9694274736788784,2.7598184579535125,2.0,1,10.8585199,106.74258
99134,0.007,30,1.806843139745968,1.4873562205254995,6.0,1,10.802583,106.6521157
97342,6.28,46,5.0,3.0,4.0,1,10.8415309,106.6571996
96830,4.98,41,2.0,2.0,2.0,0,10.8380478,106.6521633
96062,6.8,76,3.0,3.0,2.0,1,10.8306171,106.6779308
93502,8.95,56,6.0,4.0,5.0,0,10.774668,106.6479977
89406,5.5,98,3.0,3.0,2.0,1,10.802583,106.6521157
80702,9.1,65,4.0,5.0,4.0,0,10.7796369,106.6473692
88638,11.5,72,5.0,6.0,3.0,1,10.8306171,106.6779308
88382,5.0,54,3.0,3.0,2.0,0,10.8380478,106.6521633
87614,7.7,56,3.0,3.0,2.0,1,10.8306171,106.6779308
83774,8.0,50,5.0,4.0,4.0,1,10.802583,106.6521157
82238,8.4,60,4.0,4.0,2.0,1,10.7913796,106.6780454
81470,2.89,39,2.0,2.0,1.0,0,10.8017639,106.7110322
81214,7.35,38,3.0,3.0,2.0,1,10.772732,106.6683666
101182,6.5,72,3.0,2.0,2.0,1,10.802583,106.6521157
81983,9.5,63,4.0,5.0,3.0,0,10.7913796,106.6780454
88127,0.005,68,2.0,2.0,2.0,0,10.8397,106.77093
87615,6.8,56,4.0,3.0,3.0,1,10.8306171,106.6779308
86335,3.65,58,5.0,3.0,3.0,0,10.8298295,106.7617899
86079,3.0,70,2.0,2.0,2.0,0,10.8397,106.77093
82751,7.4,60,4.0,5.0,2.0,0,10.80905,106.6856488
113470,2.6,33,3.0,2.0,3.0,0,10.7896866,106.5958303
112190,6.9,60,3.0,4.0,3.0,1,10.7765063,106.7656908
111934,1.5,24,3.0,1.9999894753865666,1.0,0,10.7631595,106.7080243
110654,4.75,45,2.0,3.0,1.0,0,10.7375481,106.7302238
108350,4.0,41,3.0,3.0,2.0,0,10.7914967,106.6278431
107582,2.85,28,2.0,1.0,1.0,0,10.745886,106.6392921
105534,7.8,70,2.0,2.0,1.0,1,10.802583,106.6521157
105278,5.7,49,2.0,2.0,1.0,1,10.8306171,106.6779308
88639,8.6,113,2.0,2.0,3.0,1,10.7758961,106.6409672
100159,4.6,60,2.0,3.0,1.0,0,10.802583,106.6521157
107327,1.85,100,2.721330491633189,2.315267166275385,2.0,0,10.7217236,106.6296151
106559,5.38,52,2.0,2.0,1.0,1,10.7217236,106.6296151
106303,3.7,40,2.0,2.0,1.0,1,10.8306171,106.6779308
105791,2.2,36,2.0,2.0,1.0,1,10.8306171,106.6779308
105023,0.6,45,1.961991258953441,2.2294864857138976,2.0,0,10.7222983,106.6009476
103231,4.7,42,5.0,3.0,2.0,0,10.7914967,106.6278431
98367,0.005,60,2.0,2.0,2.0,0,10.8063168,106.7784645
96575,5.6,35,3.0,3.0,2.0,0,10.772732,106.6683666
96063,4.8,56,4.0,3.0,2.0,1,10.8306171,106.6779308
95807,4.25,60,2.0,2.0,1.0,1,10.8414168,106.8100745
95295,3.2,30,2.3912816711737213,2.21414339890874,2.0,0,10.8145634,106.6788609
89919,4.64,80,3.1507782549532495,3.3201208685059806,2.0,0,10.6912614,106.7029142
87872,7.0,45,5.0,5.0,3.0,0,10.783963,106.6784762
86336,5.2,119,4.0,2.0,2.0,0,10.8298295,106.7617899
86080,1.9,58,3.0,3.0,2.0,0,10.7679886,106.667047
81472,2.35,36,2.0,2.0,1.0,1,10.8017639,106.7110322
109119,4.75,56,4.0,2.0,4.0,1,10.8600016,106.6308725
80960,5.0,48,4.0,3.008911535130165,4.0,1,10.7704304,106.650936
80192,3.9,58,2.0,2.0,1.0,1,10.8678527,106.6231544
114751,5.0,44,2.0,2.0,1.0,1,10.7704304,106.650936
113983,4.5,45,3.0,4.0,3.0,0,10.8468136,106.6521862
111935,3.5,59,2.0,2.0,2.0,1,10.8344473,106.6193158
110911,11.9,68,4.0,6.0,5.0,1,10.8017639,106.7110322
109887,3.8,75,2.0,2.0,1.0,0,10.79156,106.74948
106304,7.5,101,2.0,2.0,3.0,1,10.79156,106.74948
113472,5.1,56,4.0,3.0,3.0,0,10.7703708,106.5996353
111680,5.5,70,4.0,3.013557393440585,2.0,0,10.7914967,106.6278431
111424,3.68,33,2.0,2.0,1.0,0,10.7217236,106.6296151
111168,0.003,55,1.0,1.0,2.0,1,10.8397,106.77093
109376,4.97,43,6.0,6.0,2.0,1,10.8306171,106.6779308
106560,5.4,60,3.1360006271398224,2.8983628049607066,1.0,0,10.7701893,106.6317357
95808,0.009,132,2.7126175107880464,5.2230767805357905,5.0,1,10.7703708,106.5996353
105280,2.9,70,2.0,2.0,2.0,0,10.8136475,106.7579485
105024,9.8,85,7.0,5.0,3.0,1,10.7217236,106.6296151
104256,2.25,44,2.0,2.0,1.0,0,10.8306171,106.6779308
103488,7.5,101,2.0,2.0,3.0,1,10.79156,106.74948
100160,6.6,55,2.0,3.6322412344746873,1.0,1,10.802583,106.6521157
99392,10.0,38,3.0,3.0,2.0,0,10.7658124,106.6474946
96576,7.6,64,4.0,5.0,5.0,1,10.746343,106.6892164
96321,5.65,58,4.0,5.0,2.0,0,10.8524661,106.6606113
105537,6.3,46,3.0,3.0,2.0,0,10.802583,106.6521157
105281,3.9,54,2.0,2.063313321432892,2.0,0,10.8397,106.77093
104769,3.6,39,2.0,2.0,1.0,1,10.802583,106.6521157
100673,3.4,63,2.0,2.0,2.0,1,10.8089334,106.6721598
83521,0.55,46,2.0,2.0,1.0,0,10.878345,106.5763531
88129,1.7,50,1.0,1.8857558420619156,1.0,0,10.7133686,106.7311343
87617,4.0,15,3.0,2.76953790211553,2.0,0,10.7951937,106.6797349
87361,7.7,45,3.0,3.0,4.0,1,10.8199135,106.6987697
86081,4.3,23,2.0,3.0,2.0,0,10.8059218,106.6806595
108097,8.1,65,4.0,3.0,2.0,1,10.7898232,106.7764953
88130,0.005,68,2.0,2.0,2.0,0,10.8397,106.77093
95042,7.1,89,3.7632627787094224,3.228008925255265,5.0,0,10.7421342,106.6851036
94274,0.4,45,1.0,2.2202867883404163,1.0,1,10.878345,106.5763531
90946,8.0,85,5.0,6.0,3.0,1,10.8306171,106.6779308
89666,8.0,60,3.809129189091678,4.0983666287381215,4.0,1,10.7704304,106.650936
89154,12.0,90,2.0,4.120205616639085,2.0,0,10.7729479,106.6662863
87106,1.42,45,2.0,2.0,5.0,1,10.7402847,106.73585
108353,4.8,60,4.0,5.0,1.0,0,10.7703708,106.5996353
83522,3.8,33,2.0,2.0,3.0,1,10.802583,106.6521157
81218,2.45,50,2.515278481001706,2.0502338811459038,2.0,1,10.7703708,106.5996353
114241,0.005,70,2.0,2.0,2.0,0,10.7106869,106.6193529
112961,7.4,45,2.0,2.0,1.0,1,10.802583,106.6521157
111425,6.8,46,3.0,2.0,1.0,1,10.7217236,106.6296151
96578,3.8,40,2.0,2.0,2.0,0,10.7914967,106.6278431
97602,3.1,48,2.0,2.0,1.0,1,10.8306171,106.6779308
81475,2.89,20,1.0,2.0,2.0,1,10.8017639,106.7110322
81219,5.0,50,3.0,3.0,2.0,1,10.7914967,106.6278431
80451,4.6,64,2.0,2.0,1.0,0,10.7217236,106.6296151
108610,2.5,57,3.0,2.0,2.0,1,10.8397,106.77093
98370,2.7,38,2.0,2.0,1.0,1,10.8306171,106.6779308
107074,5.38,65,4.0,4.0,4.0,1,10.7703708,106.5996353
102722,4.78,40,3.0,3.0,3.0,0,10.7217236,106.6296151
99138,4.7,113,4.0,2.0,2.0,0,10.7703708,106.5996353
98882,0.015,70,2.163283140901042,2.640309425196639,5.0,1,10.8040628,106.6425587
83779,1.85,38,2.0,2.0,1.0,1,10.7375481,106.7302238
85315,4.8,65,2.0,2.0,2.0,0,10.8306171,106.6779308
110915,5.9,60,3.0,6.0,2.0,0,10.8017639,106.7110322
108099,5.8,60,3.0,3.0,2.0,1,10.8406385,106.7656211
107843,0.005,60,2.0,2.0,2.0,1,10.8548235,106.6560004
98371,11.2,108,3.0,2.0,2.0,1,10.8017639,106.7110322
