	id	price	area	bedrooms	wc	n_floors	car_place	house_orientation	furniture	facade	legal	street	district	type	date	address	latitude	longitude
3628	101796	0.017	200			1.0	False			True			bình tân	tin thường	11/07/2023	bình tân	10.7703708	106.5996353
3629	101284	0.045	88				False			False		nguyễn thái bình	quận 1	tin thường	06/07/2023	nguyễn thái bình, quận 1	10.7686402	106.700592
3630	100516	7.5	55	4.0	4.0	3.0	False			False			quận 5	tin thường	27/06/2023	quận 5	10.7553616	106.6685441
3631	100260	5.1	40			2.0	True			False			tân bình	tin thường	24/06/2023	tân bình	10.802583	106.6521157
3632	100004	0.65	40	2.0	2.0		False			False			hóc môn	tin thường	21/06/2023	hóc môn	10.878345	106.5763531
3633	99492	4.7	34				False			False			quận 10	tin thường	15/06/2023	quận 10	10.772732	106.6683666
3634	98468	5.5	52	4.0		4.0	False			True		hương lộ 2	bình tân	tin thường	04/06/2023	hương lộ 2, bình tân	10.7673403	106.5976493
3635	98212	8.4	63	4.0	5.0	4.0	True	đông-nam		False		lê văn thọ	gò vấp	tin thường	31/05/2023	lê văn thọ, gò vấp	10.8388125	106.6577193
3636	81061	10.0	65	2.0		4.0	True			False			quận 3	tin thường	01/11/2022	quận 3	10.778639	106.6870156
3637	81317	8.1	58	4.0	4.0	2.0	True			False		trường sa	phú nhuận	tin thường	02/11/2022	trường sa, phú nhuận	10.7961562	106.6905634
3638	93605	15.0	56	6.0	7.0	5.0	False	nam		True		số 1	quận 2	tin thường	31/03/2023	số 1, quận 2	10.7898232	106.7764953
3639	103845	1.85	80				False			True			quận 9	tin thường	30/07/2023	quận 9	10.8164747	106.7932921
3640	103077	38.0	310			4.0	True			True		hiệp bình	thủ đức	tin thường	24/07/2023	hiệp bình, thủ đức	10.8452151	106.7275007
3641	102309	7.5	101	2.0	2.0		True			False		xa lộ hà nội	quận 2	tin thường	18/07/2023	xa lộ hà nội, quận 2	10.79156	106.74948
3642	101797	5.9	82				True			False		bùi quang là	gò vấp	tin thường	27/06/2023	bùi quang là, gò vấp	10.8351122	106.6396031
3643	101541	4.2	50	2.0	2.0	1.0	False			False			tân bình	tin thường	08/07/2023	tân bình	10.802583	106.6521157
3644	100517	11.5	143	2.0	2.0		False			False			quận 11	tin thường	27/06/2023	quận 11	10.7658124	106.6474946
3645	99493	13.5	110	2.0	2.0		True			False		nguyễn hữu cảnh	bình thạnh	tin thường	14/06/2023	nguyễn hữu cảnh, bình thạnh	10.7947736	106.718286
3646	97957	23.0	230			5.0	True			False		hoàng diệu	thủ đức	tin thường	29/05/2023	hoàng diệu, thủ đức	10.8600716	106.7611736
3647	96421	40.0	202				False			True			tân bình	tin thường	09/05/2023	tân bình	10.802583	106.6521157
3648	94885	8.9	190			3.0	False			True			quận 3	tin thường	14/04/2023	quận 3	10.778639	106.6870156
3649	92325	4.2	43	2.0	2.0	2.0	False	tây-bắc		False		quang trung	gò vấp	tin thường	14/03/2023	quang trung, gò vấp	10.8386889	106.6493726
3650	82341	8.0	90	5.0	3.0	2.0	True			True			quận 7	tin thường	08/11/2022	quận 7	10.7375481	106.7302238
3651	91813	12.9	79	4.0	5.0	6.0	True			True			bình thạnh	tin thường	09/03/2023	bình thạnh	10.8017639	106.7110322
3652	91301	3.8	52	2.0	2.0	1.0	True			False			bình tân	tin thường	04/03/2023	bình tân	10.7703708	106.5996353
3653	91045	26.0	270	4.0	4.0	3.0	False			True		tân chánh hiệp	quận 12	tin thường	01/03/2023	tân chánh hiệp, quận 12	10.8678527	106.6231544
3654	90021	5.3	48	2.0	1.0	1.0	False			True			tân bình	tin thường	17/02/2023	tân bình	10.802583	106.6521157
3655	88741		85	3.0	2.0		False			False		tạ quang bửu	quận 8	tin thường	30/01/2023	tạ quang bửu, quận 8	10.7324304	106.6513555
3656	88485	26.8	200	5.0	5.0	3.0	False			True		kha vạn cân	thủ đức	tin thường	12/01/2023	kha vạn cân, thủ đức	10.8413587	106.7436992
