Cluster,n_floors,area,id,car_place,wc,bedrooms,Distance to center 1,price
0,2.0,55,108471,1,1.469564655638037,2.0328460274914715,13.298645264275892,0.028
1,1.0,48,82872,0,2.0,2.0,5.351019866917213,3.65
1,2.0,57,87224,0,2.252688765321784,1.0,3.315052659492902,0.024
0,1.0,44,86712,0,2.0,2.0,11.227171035740415,1.8
1,2.0,30,85944,0,2.0,2.0,11.98393328896634,0.39
1,2.0,100,83640,0,3.3573915937225185,4.0,5.6820983850030675,6.3
1,2.0,38,81848,1,3.0,3.0,2.8831053043320245,5.4
0,1.0,55,114871,0,1.0,1.0,14.595223518914844,1.83
1,3.0,66,114103,0,3.0,6.0,5.268910007472445,3.3
0,1.0,55,112567,0,2.0,3.0,6.0497291453140765,3.7
0,2.0,99,112311,1,2.0,2.0,7.969963399785323,0.032
0,3.0,101,96184,1,2.108049299361086,4.064048576969327,11.370094229127632,7.5
1,1.0,40,107448,1,2.0,2.665283866246189,4.285089719649691,3.55
0,3.0,50,114104,1,3.0,4.0,14.595223518914844,5.0
1,4.0,60,113848,1,4.0,4.0,1.9519882845305325,10.5
1,1.0,44,112312,0,2.413038451916289,3.0,2.754708545013582,3.99
0,1.0,100,109240,0,2.282727533752473,2.7441532373912323,15.056791633026197,1.95
1,2.0,50,108216,0,2.2305732511894094,2.6555309503922886,3.997144255785806,3.6
1,1.0,88,107192,0,2.0,3.0,5.6820983850030675,5.2
1,1.0,95,104376,1,3.0,3.0,4.677145411474819,6.8
1,2.0,60,101560,1,2.0,3.0,1.1487921592845483,5.5
1,3.0,91,100280,0,3.9622945915571575,5.0,4.548775058080258,7.8
1,2.0,47,99512,0,2.0,2.0,5.274927519594672,4.75
1,3.0,36,97976,0,4.0,4.0,5.351019866917213,5.5
1,2.0,100,97208,1,1.0,2.0,11.846481993586229,0.45
0,1.0,74,82105,1,2.867501659804107,3.347086823388424,14.325793065491267,5.3
0,3.0,50,95417,1,3.0,4.0,13.298645264275892,7.2
0,2.0,70,104633,0,2.0,2.0,12.470637698298068,0.013
1,2.0,50,103609,1,2.0,2.0,2.754708545013582,3.7
0,6.0,50,97209,1,1.0,1.0,9.34263437971472,0.8
1,2.0,93,95929,0,5.0,5.0,5.351019866917213,8.5
1,3.0,38,93881,0,3.0,3.0,4.966378317577448,4.6
1,2.0,75,93369,0,1.0,2.0,5.142943264946826,5.5
1,5.0,38,91833,1,4.0,3.0,3.7853728268728153,4.3
1,1.0,66,90553,1,1.0,2.0,5.6820983850030675,3.98
1,2.0,48,90297,1,4.0,4.0,5.6820983850030675,6.4
1,1.0,31,89529,0,2.0,2.0,10.840459746075222,3.0
1,2.0,52,88505,1,2.816387002682219,3.1294101472103946,1.1487921592845483,5.2
1,5.0,60,87993,1,5.0,5.0,5.351019866917213,9.5
1,3.0,48,86457,0,4.0,4.0,2.747902885120727,4.3
1,2.0,90,114873,0,1.0,2.2299689524454718,7.499447360991225,0.012
0,3.0,46,84154,0,3.0,3.0,11.227171035740415,3.7
1,2.0,42,82362,1,3.0,3.0,2.8626001820248423,6.1
1,1.0,49,81338,1,3.0,3.0,1.848382448767429,5.8
1,2.0,80,81082,0,2.0,3.0,7.231900560215816,4.4
1,2.0,60,80826,1,5.0,4.0,5.6820983850030675,7.8
1,2.0,40,114105,0,2.0,3.0,5.268910007472445,2.7
1,2.0,55,106425,1,2.0,3.0,1.2687584864119896,3.1
0,2.0,60,113849,1,2.0,2.0,14.325793065491267,2.6
0,2.0,84,112569,1,1.0,2.0,14.595223518914844,4.4
0,1.0,55,111545,0,1.0,1.0,14.595223518914844,2.0
1,2.0,64,111289,1,2.790454433944105,4.0,1.9519882845305325,5.4
0,3.0,101,109241,1,2.0,2.0,11.370094229127632,7.5
0,2.0,60,107449,0,2.0,3.0,14.325793065491267,5.6
1,5.0,68,106681,1,3.0,5.0,5.6820983850030675,4.95
0,2.0,36,87226,1,1.890584043074127,3.0,13.298645264275892,3.2
0,2.0,72,87482,1,3.942058269139933,3.871540623580283,7.209409090591671,7.8
1,3.0,44,98234,0,3.0,3.0,5.351019866917213,4.7
1,2.0,36,107194,1,3.0,2.0,3.4918073302422106,5.0
0,2.0,110,106938,1,2.758532060843176,3.66580954361616,7.209409090591671,5.3
0,2.0,67,104634,0,2.0,2.0,14.595223518914844,0.008
1,2.0,76,101818,0,1.0,2.0,11.98393328896634,0.005
1,4.0,78,101562,1,5.0,5.0,1.9519882845305325,8.6
0,2.0,90,101306,1,5.0,4.0,14.693480173435425,7.0
1,2.0,35,100282,0,3.0,2.0,1.677970518020691,3.5
1,2.0,56,97978,1,3.0,4.0,3.7825512968824215,5.5
1,1.0,62,87738,1,2.0,2.0,5.6820983850030675,4.9
1,1.0,33,96954,0,2.0,2.0,1.9519882845305325,3.0
0,2.0,35,94906,0,1.5154592245944882,1.743076237769536,7.209409090591671,0.008
1,5.0,45,94138,0,5.0,3.0,4.931681882994165,7.6
0,5.0,51,93882,0,5.0,4.0,5.938288035868262,6.3
1,2.0,60,92858,1,3.0,4.0,3.3257955385127396,0.01
1,1.0,38,89530,1,2.0,2.0,2.5348803272773193,4.3
1,2.0,60,87994,1,2.0,2.0,5.351019866917213,4.99
1,2.0,27,108730,1,2.0,3.0,1.1487921592845483,3.6
1,2.0,90,109244,0,2.355952697979423,2.630467189182891,3.3257955385127396,1.85
1,2.0,132,94909,0,2.0,3.0,3.315052659492902,0.03
1,2.0,40,90813,1,2.0,2.0,8.500217179306416,2.58
1,1.0,31,90301,1,2.079313628516419,2.433591296590918,5.6820983850030675,2.85
1,2.0,80,89277,1,2.4833020695935937,2.9245569631644583,7.4678346888398055,3.12
1,4.0,62,88509,1,4.806857936455953,4.0,3.997144255785806,6.5
1,1.0,80,86973,0,2.36157114420112,2.0,7.677675250103877,3.1
0,2.0,76,86205,1,2.0,2.0,14.595223518914844,3.02
1,1.0,38,85437,0,2.0,2.0,4.87696684919491,1.85
0,1.0,61,83645,0,2.0,3.0,14.595223518914844,3.6
1,3.0,45,109756,1,5.0,4.0,5.6820983850030675,5.1
1,3.0,50,82109,0,3.4409095069528357,3.351177214977227,2.180000493002826,6.8
1,2.0,52,81597,0,3.0,3.0,2.8764569973354153,4.8
0,1.0,80,80317,1,3.0,3.0,5.702163455239668,9.2
1,1.0,56,114108,0,2.0,2.0,5.351019866917213,7.2
0,1.0,122,113084,0,3.0,3.0,11.583998164463601,8.0
1,4.0,44,112572,1,6.0,4.0,1.1487921592845483,7.5
1,2.0,125,95421,0,1.0,1.0,11.98393328896634,0.52
0,2.0,68,95677,0,2.0,2.0,14.595223518914844,2.9
1,2.0,54,107965,1,3.0,3.0,0.3320460471791022,4.95
1,4.0,32,82110,0,4.0,4.0,1.1487921592845483,4.99
1,3.0,120,80318,1,6.0,6.0,5.577985076202488,7.0
1,3.0,28,112317,0,2.0934965858163053,3.0,1.1487921592845483,3.09
0,2.0,66,111549,1,2.0,2.0,14.595223518914844,3.0
1,3.0,94,108733,0,2.0,3.0,3.315052659492902,5.8
1,4.0,53,107197,0,4.0,4.0,4.321963216795051,9.0
0,4.0,59,97213,0,3.0,4.0,6.469802791826969,5.8
1,2.0,55,106429,1,2.0,3.0,1.9519882845305325,3.1
1,2.0,36,105149,0,2.0,2.0,3.4918073302422106,4.9
1,2.0,44,102589,0,2.0,2.0,1.1487921592845483,3.5
1,4.0,72,101821,1,4.0,4.0,1.9519882845305325,9.5
1,2.0,39,101309,0,2.0,2.0,5.142943264946826,4.2
1,3.0,54,82878,1,3.0,3.0,1.4215171995520062,2.7
0,2.0,68,95678,0,2.0,2.0,14.595223518914844,0.008
0,2.0,70,105150,0,2.0,2.0,12.470637698298068,0.01
1,2.0,62,104126,1,4.0,4.0,3.0898206751742823,6.5
1,2.0,74,103102,1,3.3238167104081264,3.0,5.458846219878293,6.0
1,2.0,53,102590,1,2.724727030941022,3.0,3.209703711544828,5.2
1,2.0,60,101566,1,3.0,3.0,1.1487921592845483,5.5
1,2.0,50,96958,1,4.0,4.0,0.7921336515238826,5.95
1,3.0,96,94910,0,2.0,2.0,3.315052659492902,0.027
1,2.0,33,84926,0,2.0,2.0,3.071620516121898,5.4
1,2.0,56,93886,1,4.0,4.0,1.5522114445395299,5.8
1,1.0,120,86974,1,2.0,2.0,5.6820983850030675,4.6
1,4.0,80,86718,1,6.0,5.0,5.351019866917213,7.5
1,2.0,42,106686,1,3.0,4.0,0.7921336515238826,4.7
0,2.0,74,91071,1,2.0,3.0,7.275323016403334,7.8
1,1.0,42,90047,0,2.063808830095329,2.4768523148283985,5.6820983850030675,3.1
1,6.0,48,89279,1,3.876298740539625,6.0,3.4918073302422106,7.9
0,2.0,25,87487,1,2.16557205156595,2.0,7.209409090591671,2.6
1,2.0,22,86719,0,3.0,3.0,3.833377188886566,2.4
0,2.0,57,84671,0,1.0,1.0,9.832401516867627,0.06
1,3.0,60,84159,1,2.4494458866995616,2.940685627585241,2.754708545013582,4.0
1,2.0,52,81087,1,4.0,4.0,4.383205064169645,8.7
1,1.0,60,80319,1,2.0,2.0,3.6396401681533197,9.3
1,2.0,55,114110,1,2.834698499423182,4.0,5.571107569435144,5.2
1,2.0,64,110270,0,2.1979210445704878,2.85652385836822,5.6820983850030675,3.95
1,4.0,108,108990,1,4.0,5.0,5.6820983850030675,7.28
1,2.0,56,93631,0,3.0,2.0,5.373726816051314,5.5
0,2.0,82,106175,0,2.0,2.0,14.595223518914844,4.2
1,2.0,44,114111,0,1.0,1.0,4.136062696060795,0.008
1,4.0,64,113855,1,4.0,4.0,1.4685815852576212,10.0
0,2.0,70,113599,1,5.0,5.0,13.298645264275892,5.6
1,1.0,36,112831,1,2.0,3.0,4.969576933468586,0.011
1,4.0,55,112575,1,6.0,4.0,1.9519046694976316,8.7
1,1.0,72,110271,1,4.48898037942013,3.741664327241332,5.6820983850030675,7.2
1,2.0,67,109247,1,2.0,2.0,1.5522114445395299,6.8
1,1.0,64,106687,1,2.0,2.0,3.48985113215297,5.3
1,2.0,78,105407,0,2.0,2.0,1.4215171995520062,0.012
1,2.0,49,104383,1,4.0,4.0,4.4669769875859835,5.95
0,2.0,68,104127,0,2.0,2.0,14.595223518914844,0.01
1,2.0,44,102591,0,2.0,2.0,1.1487921592845483,3.5
1,3.0,25,101823,0,3.0,2.0,5.041578530490791,0.218
1,2.0,52,96703,1,3.0,3.0,5.351019866917213,6.0
1,2.0,40,114367,1,2.0303504887567727,2.546885839031481,7.909015613976479,3.0
1,3.0,31,114879,0,3.0,4.0,1.9519882845305325,4.69
1,1.0,75,91072,1,2.2711425488454,3.0301027478138267,5.6820983850030675,3.8
1,2.0,43,96192,0,3.0,3.0,5.351019866917213,4.7
0,1.0,125,95680,1,1.0,3.0,13.298645264275892,8.5
0,3.0,19,93120,0,3.0,2.0,5.539377720858371,2.95
0,4.0,80,91328,1,4.0,3.0,7.209409090591671,4.2
1,2.0,58,90304,1,4.0,4.0,5.6820983850030675,6.3
1,3.0,90,80320,0,2.0,2.0,5.158724746262638,7.0
1,2.0,86,88768,0,2.0,2.0,3.315052659492902,0.002
1,1.0,54,88256,1,2.415941877465905,2.9306867650762385,5.6820983850030675,4.2
0,1.0,45,85184,0,1.2043092070818828,2.176639565497412,14.595223518914844,1.6
0,2.0,70,84160,0,2.0,2.0,12.470637698298068,3.2
0,1.0,48,81088,1,2.0,2.0,6.19328020264877,2.77
0,1.0,27,103616,0,2.0,2.0,7.209409090591671,2.8
1,2.0,110,114368,1,3.0,3.0,9.639629386990531,4.8
0,2.0,87,87745,0,3.0,3.0,14.595223518914844,0.009
1,2.0,45,86721,1,3.018078171242461,5.0,1.1487921592845483,5.5
1,3.0,16,86465,1,2.0,2.0,5.351019866917213,2.25
1,4.0,50,85185,1,4.0,6.0,11.98393328896634,0.695
1,2.0,64,83393,1,3.0,3.0,3.8326992315687622,6.5
1,2.0,34,81089,0,2.0,2.0,5.6820983850030675,3.35
0,1.0,77,105920,1,2.4229111368385614,3.2651409026069595,14.325793065491267,4.8
1,2.0,77,113344,0,4.0,3.0,1.1487921592845483,5.1
1,2.0,81,110272,1,3.3736412547870045,3.626091873582328,5.6820983850030675,6.3
1,2.0,48,108736,1,3.0,4.0,1.9519882845305325,5.1
1,2.0,60,107456,1,4.0,5.0,5.351019866917213,5.6
0,2.0,40,106432,0,2.0,2.0,7.209409090591671,4.8
1,4.0,100,89537,1,5.0,5.0,1.1487921592845483,12.3
1,2.0,22,107713,0,1.0,1.0,6.2635866660266375,0.007
0,2.0,67,107457,0,2.0,2.0,14.595223518914844,2.6
1,2.0,70,106945,1,2.0,3.0,8.859585790235597,4.0
1,2.0,88,100801,1,1.0,2.0,11.98393328896634,0.68
0,3.0,60,93889,1,4.0,4.0,9.34263437971472,8.5
0,3.0,68,92865,1,4.0,4.0,13.00123440312854,6.5
1,3.0,68,91841,0,4.0,4.0,5.512229627229296,9.4
0,2.0,68,91329,0,2.0,2.0,14.595223518914844,0.005
1,2.0,45,108737,1,4.0,5.0,3.833377188886566,6.5
0,2.0,44,108320,0,3.0,4.0,7.209409090591671,5.9
1,1.0,33,81185,1,2.0,2.0,3.6969670821655924,3.6
0,2.0,87,80673,0,3.0,3.0,14.595223518914844,0.012
0,2.0,54,108576,0,1.7343708546422798,1.0,14.595223518914844,3.1
1,1.0,49,80417,0,2.0,2.0,5.6820983850030675,1.75
1,5.0,56,114208,1,5.0,5.0,1.1487921592845483,9.8
1,3.0,60,113952,1,2.196203845580822,2.8953455406044357,7.1735914992229315,3.8
0,4.0,60,111136,0,5.024245332611641,3.9079850901224575,11.227171035740415,8.95
0,2.0,65,110880,1,2.0,2.0,14.595223518914844,2.3
1,5.0,50,109856,1,6.0,4.0,5.351019866917213,8.6
1,2.0,56,109600,1,4.0,4.0,5.6820983850030675,5.7
1,2.0,107,109088,1,3.0,3.0,9.639629386990531,4.75
0,2.0,74,86817,0,1.0,2.0,7.969963399785323,0.005
0,2.0,70,100129,0,2.0,2.0,12.470637698298068,2.95
0,2.0,70,107553,0,2.0,2.0,12.470637698298068,2.9
1,2.0,45,105505,0,2.1967162699222174,1.961972002361492,9.394725384148874,0.6
0,3.0,45,104993,0,2.0,2.0,7.007370162126788,5.9
1,2.0,92,104481,0,2.0,3.0,1.4215171995520062,0.005
0,2.0,63,101921,1,6.0,5.0,8.47226150043727,9.6
1,4.0,56,101153,1,5.0,4.0,1.1487921592845483,8.7
1,2.0,40,100641,0,1.0,1.0,7.589866366233428,0.005
1,1.0,45,88097,0,2.0,2.0,5.351019866917213,2.85
1,2.0,58,94753,1,4.0,4.0,5.6820983850030675,5.5
1,2.0,34,89889,1,3.0,3.0,5.351019866917213,4.4
1,2.0,36,89377,1,2.0,3.0,5.351019866917213,3.28
1,3.0,50,82722,0,3.481641233867075,3.177490136730043,2.180000493002826,6.0
1,2.0,100,88610,0,2.0,2.0,7.4678346888398055,4.0
1,1.0,60,85026,0,2.2491599808511302,2.0,11.98393328896634,0.365
1,3.0,65,84770,1,4.163749323102248,5.0,5.6820983850030675,5.5
1,3.0,44,84258,1,3.0,2.0,3.071620516121898,6.7
0,2.0,40,83490,1,3.0,3.0,7.209409090591671,5.85
1,3.0,60,82978,0,4.0,3.0,1.1487921592845483,6.6
1,1.0,30,82210,1,2.0,2.0,0.9524122142480429,3.5
0,2.0,58,110369,0,2.0,2.0,9.978985102783732,2.7
1,1.0,42,81698,0,2.0,2.0,5.163919396132623,4.8
0,4.0,84,81186,1,4.0,4.0,9.696063542602436,10.5
0,2.0,75,80674,0,4.0,3.0,14.595223518914844,0.015
1,1.0,45,112673,0,1.0,2.0,4.986689389193774,3.69
1,1.0,50,111905,0,2.0,1.0,8.286363861962172,0.006
0,3.0,36,110881,0,2.0,3.0,8.017774389901337,4.8
0,4.0,54,90914,0,5.0,4.0,16.736558418131015,6.8
0,3.0,120,107810,1,5.0,7.0,7.209409090591671,9.1
1,2.0,100,114210,0,2.0,3.0,5.268910007472445,2.6
0,2.0,99,112674,1,2.0,2.0,7.969963399785323,0.033
0,1.0,55,110882,0,1.0,1.0,14.595223518914844,1.8
1,3.0,35,109346,1,3.0,3.0,2.8705083032494345,5.6
0,2.0,60,106018,1,2.0,2.0,14.595223518914844,3.8
1,2.0,120,92194,0,3.708160474973129,7.0,7.909015613976479,6.4
0,2.0,55,104994,1,1.0,1.0,14.595223518914844,2.2
1,1.0,70,101154,0,2.0,2.0,8.060629361913573,3.15
1,2.0,46,100642,1,4.0,4.0,5.6820983850030675,5.6
0,1.0,80,97314,0,2.0,2.0,14.595223518914844,4.16
1,3.0,34,97058,0,2.0,3.0,4.931681882994165,3.25
0,2.0,68,96802,0,2.0,2.0,14.595223518914844,2.5
1,1.0,40,93730,1,2.0,2.0,11.98393328896634,0.399
1,1.0,40,80163,0,2.1605144960068627,2.0,11.98393328896634,0.42
1,2.0,52,81955,0,2.0,2.0,7.640660442342352,4.3
1,3.0,33,91171,1,3.766768015883619,3.0,5.635736028026707,7.9
1,1.0,93,103203,1,3.0,3.0,11.98393328896634,0.53
0,3.0,55,101411,1,4.0,4.0,15.056791633026197,4.65
0,2.0,67,101155,0,2.0,2.0,14.595223518914844,2.5
1,2.0,52,96803,1,2.0,3.0,3.0493918872764776,4.95
1,4.0,45,96035,1,2.4939736852045,3.0,5.351019866917213,4.65
1,3.0,35,95779,1,3.0,2.0,5.351019866917213,4.3
1,1.0,92,94755,1,3.016564143346186,3.5065475372244426,5.6820983850030675,5.3
0,3.0,38,82467,1,4.0,5.0,10.67701058498857,7.6
1,5.0,66,87843,1,5.0,4.0,5.351019866917213,8.1
1,6.0,58,87075,0,1.0,1.0,8.286363861962172,3.38
1,6.0,51,86563,0,1.0,1.0,6.95253408867774,3.0
1,2.0,68,85795,1,4.159200736181076,4.05311914192594,3.833377188886566,8.8
1,3.0,64,85539,0,4.618743930418032,3.6272602680900974,5.6820983850030675,7.5
1,1.0,70,85027,1,2.6555083438953,3.1594423208559674,5.6820983850030675,4.6
0,2.0,75,84003,1,2.0,2.0,14.595223518914844,3.15
0,2.0,70,83235,0,2.0,2.0,14.595223518914844,2.85
1,2.0,80,113955,1,3.0,4.0,5.351019866917213,2.9
1,1.0,65,83236,0,2.0,2.0,5.88952867396305,0.008
0,3.0,93,82724,0,2.0,2.0,10.0879442562493,0.024
1,3.0,54,82212,1,5.0,4.0,3.866810285253324,11.6
1,2.0,60,81700,0,3.0,3.0,4.183070874579069,6.7
1,2.0,53,81444,0,4.0,4.0,2.8626001820248423,8.8
1,2.0,52,81188,1,4.0,4.0,2.510947305220329,6.2
1,1.0,62,112931,0,2.0,2.0,3.4918073302422106,6.3
0,2.0,35,108067,0,1.6140400441931593,2.305279258070136,13.298645264275892,2.6
0,2.0,70,111651,1,2.0,2.0,5.9850473446708,6.6
0,1.0,53,111139,0,2.0,2.0,11.227171035740415,4.85
1,3.0,65,110883,1,3.0,4.0,1.677970518020691,8.6
1,1.0,60,110627,0,1.0,2.0,9.43539415646605,2.82
0,2.0,45,110115,1,3.0,3.0,13.255622812452717,4.0
1,4.0,84,108323,1,2.0,2.0,9.43539415646605,9.9
0,2.0,51,87844,0,1.0,1.0,7.917272788427772,0.016
1,1.0,75,105764,1,2.0,2.0,3.3257955385127396,5.1
1,2.0,53,112932,1,1.0,2.0,3.209703711544828,6.3
1,3.0,42,111908,0,3.419270325716392,5.0,1.968887161729947,6.8
1,2.0,53,110884,1,2.0,3.0,1.677970518020691,7.9
1,3.0,14,109348,0,3.0,2.0,4.098580856825448,1.85
0,2.0,35,108068,0,1.6140400441931593,2.305279258070136,13.298645264275892,2.6
1,2.0,48,107812,0,2.0,3.0,1.9519882845305325,4.2
1,1.0,48,107300,0,2.0876664098694357,2.595242054533343,3.5846960927924187,3.4
1,1.0,27,102948,0,2.0,2.0,5.351019866917213,1.95
1,4.0,45,89124,0,3.714188752010537,3.4807632668673225,3.209703711544828,7.6
0,2.0,67,100388,0,2.0,2.0,14.595223518914844,0.005
0,5.0,30,100132,0,1.2126786260326985,2.000175280320487,14.595223518914844,1.4
1,2.0,71,99364,0,2.0,2.0,5.351019866917213,0.8
1,1.0,98,97828,1,2.571630228512719,3.548853695352012,1.677970518020691,5.25
1,2.0,20,96804,0,3.0,2.0,4.895197686762357,3.2
1,1.0,58,96036,0,3.8775087105768735,4.0,3.209703711544828,7.3
0,3.0,100,94756,0,2.0,2.0,11.370094229127632,0.038
1,1.0,34,114212,1,2.0,2.0,4.098580856825448,2.39
1,3.0,58,106789,0,3.0,3.0,6.056854616977752,3.0
1,2.0,45,104741,0,2.0,2.0,2.86970044670526,2.7
0,2.0,22,102949,1,3.0,3.0,7.209409090591671,2.25
1,3.0,49,96805,0,4.0,3.0,5.142943264946826,6.1
0,1.0,52,95013,1,2.0,2.0,7.209409090591671,6.4
1,2.0,125,94757,0,2.0,3.0,3.315052659492902,0.056
1,2.0,85,94245,1,2.8799966994639776,3.573991222770075,3.3257955385127396,5.9
0,3.0,52,91173,1,3.0,4.0,15.056791633026197,6.79
1,2.0,48,89893,0,3.0,3.0,3.42837703903721,0.015
1,1.0,38,89381,1,2.0,2.0,5.351019866917213,3.88
1,2.0,70,88613,1,5.0,4.0,5.351019866917213,5.9
1,2.0,88,87845,1,3.0,3.0,1.677970518020691,5.8
0,3.0,88,87333,0,3.0,3.0,7.209409090591671,7.3
1,1.0,35,87077,0,2.0,2.0,1.9519882845305325,1.65
1,3.0,60,84005,0,4.0,3.0,1.1487921592845483,6.5
0,2.0,55,107045,1,2.0,2.0,13.255622812452717,4.5
1,2.0,48,107557,1,3.6632868753175782,3.1162894914200643,5.6820983850030675,5.3
1,2.0,70,85542,1,3.0,4.0,8.286363861962172,2.6
1,2.0,50,83238,0,3.0,2.525362322522874,3.3257955385127396,3.0
0,2.0,55,107813,1,1.0,1.0,14.595223518914844,0.007
1,2.0,36,81702,1,2.0,2.0,1.9519882845305325,4.7
1,1.0,49,81190,1,3.0,3.0,3.454678200366002,5.8
1,1.0,80,80166,1,2.0,2.0,6.794588917964383,2.79
1,1.0,50,108837,0,2.41790313390284,2.7974834981367938,5.6820983850030675,4.25
0,2.0,52,108325,1,2.0,3.0,14.595223518914844,3.3
1,3.0,35,93734,1,5.0,5.0,1.1487921592845483,3.3
0,2.0,48,112166,0,3.0,2.0,7.209409090591671,9.5
1,1.0,23,111910,0,1.0,2.0,2.754708545013582,2.4
0,2.0,70,110886,1,2.0,2.0,14.595223518914844,2.9
0,2.0,55,110630,0,1.6677219750544825,2.5801424052305184,14.595223518914844,3.05
0,3.0,63,110374,1,2.0,4.0,13.255622812452717,4.0
1,2.0,64,108838,1,4.0,4.0,5.6820983850030675,6.0
1,1.0,60,106534,0,2.871115442180464,3.1359869152063835,3.099949120924564,5.4
1,3.0,56,95526,0,5.0,4.0,4.285089719649691,7.3
1,2.0,80,104998,0,1.0,2.0,6.037519406263062,0.01
0,3.0,101,103206,1,2.0,2.0,11.370094229127632,7.5
1,2.0,64,100390,0,3.335313152282916,4.0,3.209703711544828,6.0
0,1.0,60,99366,0,2.0,2.0,11.227171035740415,0.95
0,2.0,30,98854,0,1.0,1.0,6.0497291453140765,0.008
1,2.0,36,97574,0,3.0,2.0,5.351019866917213,3.75
1,3.0,32,96806,1,3.0,3.0,3.5612106149856797,4.5
1,1.0,35,112678,1,1.0,2.0,2.754708545013582,2.9
1,3.0,60,95271,1,4.0,4.0,5.351019866917213,9.0
0,2.0,68,95015,0,2.0,2.0,14.595223518914844,0.009
1,2.0,45,93735,1,2.0,3.0,6.1919660828484036,5.4
1,2.0,100,92455,1,5.0,6.0,0.3320460471791022,0.035
0,2.0,60,91943,1,5.0,4.0,9.22909654221742,7.5
0,3.0,93,91687,0,2.0,2.0,7.067022175830928,0.011
1,2.0,32,91431,1,3.062842110111386,2.908598356828427,1.1487921592845483,5.0
0,2.0,110,90407,1,4.407689088032246,4.0,7.209409090591671,10.2
1,2.0,80,89383,0,2.593874120556793,3.271480260564809,9.801691296048775,5.2
1,3.0,90,88615,1,5.0,4.0,7.640660442342352,4.75
1,4.0,76,87335,1,6.0,5.0,5.922226457203179,7.8
0,2.0,90,113702,0,5.0,5.0,14.325793065491267,8.0
1,6.0,51,85799,0,1.0,1.0,6.945361857787717,3.0
1,2.0,48,84775,0,3.0,4.0,9.77419474437417,2.15
1,2.0,60,82471,0,5.0,4.0,5.670181213026895,6.5
0,2.0,33,82215,1,2.0,2.0,7.474949675986465,3.8
1,2.0,52,81703,1,4.0,4.0,3.548079210390659,6.2
1,4.0,48,80935,1,3.024674565853384,4.0,2.754708545013582,5.0
1,3.0,72,80423,1,5.0,4.0,1.1487921592845483,7.2
1,3.0,52,97575,1,4.0,3.0,5.351019866917213,5.8
1,2.0,118,81192,0,4.0,4.0,5.142943264946826,0.025
1,3.0,39,80168,1,3.0,4.0,5.6820983850030675,3.8
1,3.0,110,111911,1,3.0,3.0,5.158724746262638,5.85
0,1.0,74,111143,0,2.12693297962163,3.0008910776039253,11.227171035740415,4.2
1,2.0,83,109095,1,2.0,3.0,7.231900560215816,4.6
1,1.0,90,108583,0,2.350607308345825,2.935352791046304,3.315052659492902,3.25
1,1.0,30,107559,1,2.0,2.0,1.2800873946458673,3.2
0,2.0,79,106791,1,1.0,1.0,14.325793065491267,3.8
1,2.0,23,106535,1,1.0,1.0,3.3257955385127396,1.9
1,4.0,80,87592,1,5.0,4.0,6.643870766722011,8.4
0,3.0,105,87848,1,5.0,5.0,6.469802791826969,10.5
1,5.0,62,97576,1,4.67898799177128,4.0,5.142943264946826,8.8
0,2.0,54,106024,0,2.0842482966586173,2.0,14.595223518914844,3.9
1,2.0,70,103720,1,4.463029544900385,3.637081786035723,5.6820983850030675,6.8
1,2.0,58,103208,1,2.0,2.0,2.86970044670526,3.1
0,2.0,70,101160,0,2.0,2.0,12.470637698298068,0.011
1,3.0,45,100392,1,3.0,4.0,5.407628028600791,4.2
1,2.0,56,96808,1,3.0,3.0,5.351019866917213,5.3
1,3.0,85,88104,1,3.0,3.0,5.351019866917213,7.6
1,1.0,42,96040,1,2.0,2.0,1.9519882845305325,4.95
0,1.0,24,94504,0,2.018284035116068,3.0,7.679538634023318,1.7
1,3.0,95,93224,0,2.0624002724772423,2.0,4.931681882994165,5.6
0,2.0,72,92456,0,2.2233260544357334,2.0724626660839194,7.757453834116434,0.012
0,2.0,65,91944,1,5.0,4.0,11.227171035740415,7.8
0,2.0,80,90920,0,5.0,4.0,11.227171035740415,10.4
1,2.0,33,81449,1,2.0,2.0,0.5882085753640797,3.8
1,1.0,40,87081,1,2.0,2.0,5.041578530490791,5.5
1,1.0,48,86825,0,2.0,2.0,6.65709500597411,1.75
0,2.0,107,86313,0,3.0,3.0,14.595223518914844,4.2
1,2.0,22,86057,0,4.0,4.0,2.377252944057892,0.009
1,3.0,60,83753,0,4.4386087962561245,5.0,5.6820983850030675,5.5
1,2.0,90,82473,1,4.464785053560006,4.726532593478357,2.754708545013582,11.0
1,2.0,48,81705,1,2.0,3.0,5.351019866917213,4.9
1,2.0,52,107560,0,2.448053350699483,2.0,7.231900560215816,4.0
1,3.0,40,114472,1,3.094181189986885,3.088108789060985,1.1487921592845483,5.5
0,2.0,40,112680,0,2.0,2.0,13.736679015837675,3.7
0,2.0,30,87337,0,1.0,1.0,10.0879442562493,0.007
0,1.0,130,108073,1,1.0,2.0,12.770404838642222,4.9
1,1.0,116,107305,0,1.0,2.0,6.3980110295879316,3.1
0,4.0,45,106281,1,3.0,3.0,7.209409090591671,5.85
0,2.0,68,101161,0,2.0,2.0,14.595223518914844,0.01
1,1.0,72,96553,0,3.0,3.0,3.3257955385127396,4.85
1,2.0,44,93737,0,2.0,2.0,5.351019866917213,3.1
1,1.0,50,92457,1,2.0,2.0,0.7921336515238826,0.014
