id,price,area,bedrooms,wc,n_floors,car_place,house_orientation,furniture,facade,legal,street,district,type,date,address,latitude,longitude
93529,5.7,45,5.0,5.0,4.0,1,,,0,,,quận 10,tin thường,28/03/2023,quận 10,10.772732,106.6683666
93273,5.4,27,3.0,3.0,4.0,1,,,0,,,quận 10,tin thường,25/03/2023,quận 10,10.772732,106.6683666
92505,3.1,87,3.0,2.0,1.0,0,,,0,,đường võ chí công,quận 9,tin thường,16/03/2023,"đường võ chí công, quận 9",10.8397,106.77093
91481,8.4,78,4.0,5.0,2.0,0,,,0,,,quận 7,tin thường,02/03/2023,quận 7,10.7375481,106.7302238
91225,3.0,40,2.0,2.084772224473338,1.0,0,,,0,,,tân phú,tin thường,02/03/2023,tân phú,10.7914967,106.6278431
90457,5.2,65,3.0,3.0,2.0,1,,,0,,huỳnh tấn phát,quận 7,tin thường,22/02/2023,"huỳnh tấn phát, quận 7",10.7545581,106.7275273
89945,5.75,53,3.0,2.0,2.0,1,,,0,,thiên phước,tân bình,tin thường,16/02/2023,"thiên phước, tân bình",10.7767348,106.653682
104025,0.005,55,2.0,2.0,2.0,1,,,0,,đỗ xuân hợp,quận 9,tin thường,01/08/2023,"đỗ xuân hợp, quận 9",10.8397,106.77093
85338,3.95,54,3.0,2.0,1.0,1,,,0,,an phú đông,quận 12,tin thường,05/12/2022,"an phú đông, quận 12",10.8588271,106.6966734
91738,0.005,70,2.0,2.0,2.0,0,,,0,,đỗ xuân hợp,quận 9,tin thường,08/03/2023,"đỗ xuân hợp, quận 9",10.8397,106.77093
89434,5.5,60,3.0,4.0,2.0,1,,,0,,,bình tân,tin thường,09/02/2023,bình tân,10.7703708,106.5996353
88666,4.0,41,2.0,3.0,1.0,0,,,0,,,tân phú,tin thường,30/01/2023,tân phú,10.7914967,106.6278431
88410,6.7,55,5.0,4.0,4.0,1,,,0,,,bình thạnh,tin thường,11/01/2023,bình thạnh,10.8017639,106.7110322
87386,5.2,94,3.0,2.0,3.0,0,tây-bắc,,0,,lương định của,quận 2,tin thường,24/12/2022,"lương định của, quận 2",10.7877607,106.7354009
86874,1.95,48,2.0,2.0,1.0,0,,,0,,số 1,quận 8,tin thường,19/12/2022,"số 1, quận 8",10.7217236,106.6296151
84826,0.01,40,2.0,2.0,1.0,1,,,0,,bình thanh,bình thạnh,tin thường,30/11/2022,"bình thanh, bình thạnh",10.8026975,106.6951454
82010,12.0,52,4.0,4.0,2.0,0,,,0,,,tân bình,tin thường,06/11/2022,tân bình,10.802583,106.6521157
80218,12.0,70,4.0,4.0,3.0,1,,,0,,,tân bình,tin thường,26/10/2022,tân bình,10.802583,106.6521157
114265,2.2,50,1.0,1.0,1.0,0,,,0,,đường võ chí công,quận 9,tin thường,09/11/2023,"đường võ chí công, quận 9",10.8397,106.77093
113753,4.8,65,4.0,3.0,2.0,0,,,0,,lê đức thọ,gò vấp,tin thường,16/11/2023,"lê đức thọ, gò vấp",10.8295183,106.6818975
113497,4.9,50,4.0,3.0,3.0,1,,,0,,quang trung,quận 9,tin thường,20/11/2023,"quang trung, quận 9",10.8397,106.77093
111705,4.0,19,1.0,1.0,1.0,0,,,0,,huỳnh văn bánh,phú nhuận,tin thường,26/10/2023,"huỳnh văn bánh, phú nhuận",10.7916491,106.6697486
111449,2.7,58,2.0,3.0,3.0,1,,,0,,,bình tân,tin thường,24/10/2023,bình tân,10.7703708,106.5996353
93018,5.0,48,3.051138977154141,3.0,4.0,1,,,0,,,bình tân,tin thường,22/03/2023,bình tân,10.7703708,106.5996353
93274,0.005,76,2.0,2.0,2.0,0,,,0,,cộng hòa,tân bình,tin thường,25/03/2023,"cộng hòa, tân bình",10.8021636,106.6450801
112218,0.004,25,1.0,1.0,2.0,0,,,0,,304/12/26,bình thạnh,tin thường,01/11/2023,"304/12/26, bình thạnh",10.8080713,106.6996747
111706,4.25,50,2.9060412891589973,2.442717312403918,1.0,1,,,0,,,bình tân,tin thường,26/10/2023,bình tân,10.7703708,106.5996353
111194,0.054,128,3.0,2.0,2.0,1,đông-bắc,,0,,nguyễn hữu cảnh,bình thạnh,tin thường,20/10/2023,"nguyễn hữu cảnh, bình thạnh",10.7892164,106.7138262
110426,5.65,42,3.0,3.0,2.0,0,nam,,0,,,gò vấp,tin thường,12/10/2023,gò vấp,10.8306171,106.6779308
108634,6.4,60,4.0,3.0,3.0,1,,,0,,,gò vấp,tin thường,23/09/2023,gò vấp,10.8306171,106.6779308
107098,11.8,86,4.0,5.0,4.0,0,,,0,,bùi thị xuân,tân bình,tin thường,05/09/2023,"bùi thị xuân, tân bình",10.7984631,106.6626441
106842,2.65,90,2.806234873799455,2.337452441841477,1.0,0,,,0,,,quận 7,tin thường,31/08/2023,quận 7,10.7375481,106.7302238
104538,1.95,65,2.432541853162989,2.0044489577167677,2.0,0,,,0,,,quận 8,tin thường,07/08/2023,quận 8,10.7217236,106.6296151
101466,4.7,35,4.0,2.820053625953528,4.0,0,,,0,,quang trung,gò vấp,tin thường,07/07/2023,"quang trung, gò vấp",10.8380478,106.6521633
99930,7.5,101,2.0,2.0,3.0,1,,,0,,xa lộ hà nội,quận 2,tin thường,21/06/2023,"xa lộ hà nội, quận 2",10.79156,106.74948
98906,3.05,45,2.0,1.0,1.0,1,,,0,,tân tạo,bình tân,tin thường,09/06/2023,"tân tạo, bình tân",10.7610471,106.58872
97882,5.5,41,3.0,3.0,3.0,1,,,0,,,quận 3,tin thường,26/05/2023,quận 3,10.778639,106.6870156
96602,4.0,54,2.0,2.0,2.0,0,,,0,,,quận 5,tin thường,11/05/2023,quận 5,10.7553616,106.6685441
96346,4.0,36,2.727590686493306,2.5025567295605398,2.0,1,,,0,,,bình tân,tin thường,06/05/2023,bình tân,10.7703708,106.5996353
95322,0.55,60,2.0,2.0,1.0,0,,,0,,,hóc môn,tin thường,19/04/2023,hóc môn,10.878345,106.5763531
114010,4.54,56,3.022421158885352,2.468710852316347,2.0,1,,,0,,thành phố hồ chí minh,tân bình,tin thường,13/11/2023,"thành phố hồ chí minh, tân bình",10.7704304,106.650936
114266,0.009,52,1.0,1.0,2.0,0,,,0,,đường song hành,quận 9,tin thường,09/11/2023,"đường song hành, quận 9",10.8105356,106.7577496
91227,0.014,75,3.0,3.0,2.0,0,,,0,,đường võ chí công,quận 9,tin thường,02/03/2023,"đường võ chí công, quận 9",10.8397,106.77093
96347,6.5,44,4.0,4.0,2.0,1,,,0,,,bình tân,tin thường,06/05/2023,bình tân,10.7703708,106.5996353
94811,2.0,55,1.0,1.0,1.0,1,,,0,,đỗ xuân hợp,quận 9,tin thường,15/04/2023,"đỗ xuân hợp, quận 9",10.8397,106.77093
91995,3.4,80,3.0,2.159015585571029,1.0,0,,,0,,số 6,thủ đức,tin thường,11/03/2023,"số 6, thủ đức",10.8298295,106.7617899
85595,2.5,54,2.454391765025677,1.9313293547172306,2.0,0,,,0,,,quận 8,tin thường,06/12/2022,quận 8,10.7217236,106.6296151
83291,2.8,52,3.0,3.0,2.0,0,,,0,,bình trưng tây,quận 9,tin thường,16/11/2022,"bình trưng tây, quận 9",10.8397,106.77093
82267,6.1,68,4.0,5.0,3.0,0,,,0,,,bình tân,tin thường,08/11/2022,bình tân,10.7703708,106.5996353
81755,4.6,34,2.840121072162131,2.8482202796216565,2.0,1,,,0,,,bình tân,tin thường,04/11/2022,bình tân,10.7703708,106.5996353
80219,10.0,67,4.0,5.0,2.0,1,,,0,,,gò vấp,tin thường,26/10/2022,gò vấp,10.8306171,106.6779308
100699,6.2,77,4.0,3.0,1.0,0,,,0,,hcm,thủ đức,tin thường,28/06/2023,"hcm, thủ đức",10.8414168,106.8100745
85084,1.63,30,2.0,2.0,1.0,0,,,0,,,gò vấp,tin thường,01/12/2022,gò vấp,10.8306171,106.6779308
84572,10.5,108,5.0,5.0,3.0,1,,,0,,,bình thạnh,tin thường,28/11/2022,bình thạnh,10.8017639,106.7110322
84316,1.9,50,2.0,2.0,1.0,0,,,0,,,quận 7,tin thường,26/11/2022,quận 7,10.7375481,106.7302238
82012,5.3,75,2.0,1.0,2.0,1,,,0,,,thủ đức,tin thường,06/11/2022,thủ đức,10.8298295,106.7617899
81756,3.5,55,2.6789730258413824,2.074826427329012,1.0,0,,,0,,,bình tân,tin thường,04/11/2022,bình tân,10.7703708,106.5996353
81500,8.1,58,4.0,4.0,2.0,1,,,0,,nguyễn trung trực,bình thạnh,tin thường,03/11/2022,"nguyễn trung trực, bình thạnh",10.8125599,106.6875435
114267,2.55,66,2.0,2.0,2.0,0,,,0,,đường võ chí công,quận 9,tin thường,09/11/2023,"đường võ chí công, quận 9",10.8397,106.77093
113755,7.5,45,5.0,3.0,2.0,0,,,0,,,gò vấp,tin thường,16/11/2023,gò vấp,10.8306171,106.6779308
109147,5.6,66,3.0,3.0,1.0,1,,,0,,số 7,thủ đức,tin thường,30/09/2023,"số 7, thủ đức",10.8298295,106.7617899
108379,0.005,87,3.0,2.0,2.0,0,,,0,,đường võ chí công,quận 9,tin thường,20/09/2023,"đường võ chí công, quận 9",10.8397,106.77093
105051,12.5,101,3.0,2.0,2.0,0,đông-nam,,0,,,tân phú,tin thường,12/08/2023,tân phú,10.7914967,106.6278431
104283,0.009,68,2.0,2.0,2.0,0,,,0,,đường võ chí công,quận 9,tin thường,03/08/2023,"đường võ chí công, quận 9",10.8397,106.77093
102491,5.3,80,3.4000947599900013,2.7942519728323845,2.0,1,,,0,,,bình tân,tin thường,19/07/2023,bình tân,10.7703708,106.5996353
85340,1.7,56,2.0,2.1169047490660664,1.0,1,,,0,,,bình thạnh,tin thường,05/12/2022,bình thạnh,10.8017639,106.7110322
86364,0.033,80,2.0,2.0,2.0,0,,,0,,tôn đức thắng,quận 1,tin thường,14/12/2022,"tôn đức thắng, quận 1",10.7836471,106.7046735
96348,4.5,60,3.049014244551786,2.461111036575538,2.0,1,,,0,,,bình tân,tin thường,06/05/2023,bình tân,10.7703708,106.5996353
103004,5.5,55,4.0,4.0,4.0,1,,,0,,hoàng xuân nhị,tân phú,tin thường,22/07/2023,"hoàng xuân nhị, tân phú",10.7767299,106.6413381
102748,1.95,90,2.6542541296099658,2.3355015319940957,2.0,0,,,0,,,quận 7,tin thường,20/07/2023,quận 7,10.7375481,106.7302238
101468,8.9,100,5.0,3.0,3.0,1,,,0,,phan đăng lưu,phú nhuận,tin thường,07/07/2023,"phan đăng lưu, phú nhuận",10.8037891,106.687792
100188,5.6,68,4.0,4.0,2.0,1,,,0,,,bình tân,tin thường,23/06/2023,bình tân,10.7703708,106.5996353
98396,4.3,53,1.0,1.0,1.0,0,tây-nam,,0,,trịnh đình trọng,tân phú,tin thường,04/06/2023,"trịnh đình trọng, tân phú",10.7758961,106.6409672
97372,6.78,60,3.0,2.0,3.0,1,,,0,,,quận 10,tin thường,21/05/2023,quận 10,10.772732,106.6683666
97116,4.4,47,4.0,3.0,3.0,1,,,0,,,bình tân,tin thường,19/05/2023,bình tân,10.7703708,106.5996353
86876,1.55,48,2.0,2.0,1.0,0,,,0,,,quận 8,tin thường,19/12/2022,quận 8,10.7217236,106.6296151
94044,6.0,56,4.0,4.0,2.0,1,,,0,,,bình tân,tin thường,05/04/2023,bình tân,10.7703708,106.5996353
93532,7.3,48,5.0,6.0,4.0,1,,,0,,,phú nhuận,tin thường,28/03/2023,phú nhuận,10.7990972,106.6802278
91484,0.012,87,2.0,2.0,2.0,0,,,0,,đường võ chí công,quận 9,tin thường,02/03/2023,"đường võ chí công, quận 9",10.8397,106.77093
88668,0.02,52,3.0,4.0,2.0,1,tây,,0,,tân thành,tân phú,tin thường,29/01/2023,"tân thành, tân phú",10.790984,106.6344165
87900,8.9,54,3.0,4.0,3.0,1,,,0,,hoàng văn thụ,tân bình,tin thường,31/12/2022,"hoàng văn thụ, tân bình",10.8005533,106.6627646
87644,4.92,47,3.0,2.0,2.0,0,,,0,,,quận 7,tin thường,29/12/2022,quận 7,10.7375481,106.7302238
104028,0.005,70,2.0,2.0,2.0,0,,,0,,đường song hành,quận 9,tin thường,01/08/2023,"đường song hành, quận 9",10.8105356,106.7577496
84317,10.0,60,4.241136638008072,5.193388510544163,5.0,1,,,0,,phạm văn hai,phú nhuận,tin thường,26/11/2022,"phạm văn hai, phú nhuận",10.859483,106.686998
89949,0.05,80,2.2605058987620836,3.8548432179370042,2.0,1,,,0,,nguyễn thị minh khai,quận 3,tin thường,16/02/2023,"nguyễn thị minh khai, quận 3",10.7736099,106.6893259
88413,6.6,48,4.0,3.0,3.0,1,,,0,,,bình thạnh,tin thường,11/01/2023,bình thạnh,10.8017639,106.7110322
88157,2.4,92,3.0,2.0,2.0,0,,,0,,căn hộ tecco town,bình tân,tin thường,30/12/2022,"căn hộ tecco town, bình tân",10.85778,106.74111
87645,5.38,50,4.0,2.0,3.0,0,,,0,,,quận 7,tin thường,29/12/2022,quận 7,10.7375481,106.7302238
87389,4.4,48,2.0,2.0,1.0,1,,,0,,tân kỳ tân quý,tân phú,tin thường,24/12/2022,"tân kỳ tân quý, tân phú",10.7989506,106.6196101
86621,8.5,90,2.0,2.0,2.0,0,,,0,,nguyễn hữu cảnh,bình thạnh,tin thường,15/12/2022,"nguyễn hữu cảnh, bình thạnh",10.7892164,106.7138262
84829,0.35,43,2.0,2.0,1.0,1,,,0,,,hóc môn,tin thường,30/11/2022,hóc môn,10.878345,106.5763531
114268,3.0,68,2.0,2.0,2.0,0,,,0,,đường võ chí công,quận 9,tin thường,09/11/2023,"đường võ chí công, quận 9",10.8397,106.77093
112220,11.0,71,4.557182340102358,4.533553415445933,5.0,1,,,0,,,tân bình,tin thường,01/11/2023,tân bình,10.802583,106.6521157
111964,4.8,27,2.0,3.0,3.0,1,,,0,,cô giang,phú nhuận,tin thường,27/10/2023,"cô giang, phú nhuận",10.7954574,106.682797
109916,4.2,45,2.0,2.0,1.0,0,,,0,,,phú nhuận,tin thường,07/10/2023,phú nhuận,10.7990972,106.6802278
107612,12.38,90,5.0,4.0,5.0,0,nam,,0,,,tân phú,tin thường,10/09/2023,tân phú,10.7914967,106.6278431
105564,2.75,17,3.0,2.0,2.0,1,,,0,,lê trực,bình thạnh,tin thường,17/08/2023,"lê trực, bình thạnh",10.8097117,106.690906
114781,3.35,35,2.0,2.0,2.0,0,,,0,,hiệp bình,thủ đức,tin thường,07/12/2023,"hiệp bình, thủ đức",10.8452151,106.7275007
114269,9.8,88,5.0,4.0,2.0,1,,,0,,võ văn kiệt,bình tân,tin thường,09/11/2023,"võ văn kiệt, bình tân",10.7187345,106.6048726
113757,10.3,64,3.0,4.06226590511372,3.0,1,,,0,,tân sơn nhì,tân phú,tin thường,16/11/2023,"tân sơn nhì, tân phú",10.7992044,106.6320132
112733,4.2,45,2.0,2.0,1.0,0,,,0,,,bình thạnh,tin thường,07/11/2023,bình thạnh,10.8017639,106.7110322
111709,7.0,90,3.857884971203875,3.9774723916236554,1.0,1,,,0,,,bình tân,tin thường,26/10/2023,bình tân,10.7703708,106.5996353
107613,3.3,22,2.0,3.0,2.0,0,,,0,,nguyễn văn đậu,bình thạnh,tin thường,11/09/2023,"nguyễn văn đậu, bình thạnh",10.8123441,106.6930962
105309,0.011,70,2.0,2.0,2.0,0,,,0,,đường song hành,quận 9,tin thường,15/08/2023,"đường song hành, quận 9",10.8105356,106.7577496
102493,6.0,74,3.3902802224929887,4.434000915045254,2.0,0,,,0,,,bình tân,tin thường,19/07/2023,bình tân,10.7703708,106.5996353
100445,0.01,80,3.0,4.0,2.0,1,,,0,,số 8,quận 9,tin thường,27/06/2023,"số 8, quận 9",10.8164747,106.7932921
97885,8.5,62,4.0,5.0,4.0,1,tây-nam,,0,,số 59,gò vấp,tin thường,26/05/2023,"số 59, gò vấp",10.8498325,106.6703005
96605,6.65,45,4.0,5.0,4.0,1,tây-nam,,0,,số 1,gò vấp,tin thường,11/05/2023,"số 1, gò vấp",10.8465219,106.6700497
94045,5.5,56,3.2306519461210104,3.800524114105997,2.0,1,,,0,,,bình tân,tin thường,05/04/2023,bình tân,10.7703708,106.5996353
82526,5.85,34,3.0,3.0,1.0,0,,,0,,hoàng văn thụ,phú nhuận,tin thường,10/11/2022,"hoàng văn thụ, phú nhuận",10.7998687,106.6710858
84318,4.5,68,2.0,2.0,1.0,1,,,0,,,gò vấp,tin thường,26/11/2022,gò vấp,10.8306171,106.6779308
95326,0.005,55,1.0,1.0,2.0,1,,,0,,đỗ xuân hợp,quận 9,tin thường,19/04/2023,"đỗ xuân hợp, quận 9",10.8397,106.77093
108126,4.9,64,2.0,2.0,1.0,1,nam,,0,,,bình tân,tin thường,16/09/2023,bình tân,10.7703708,106.5996353
106334,11.0,45,5.0,4.0,6.0,0,,,0,,tô hiến thành,quận 10,tin thường,25/08/2023,"tô hiến thành, quận 10",10.7719744,106.6599532
101726,0.5,81,2.0,2.0,1.0,0,,,0,,,hóc môn,tin thường,07/07/2023,hóc môn,10.878345,106.5763531
101214,4.6,64,4.0,4.0,2.0,0,tây,,0,,nguyễn xí,bình thạnh,tin thường,06/07/2023,"nguyễn xí, bình thạnh",10.8099275,106.7126155
100446,2.6,80,2.705512096437725,2.8590507468469015,2.0,0,,,0,,,quận 10,tin thường,27/06/2023,quận 10,10.772732,106.6683666
97886,2.4,20,2.0,2.0,1.0,0,,,0,,số 59,gò vấp,tin thường,26/05/2023,"số 59, gò vấp",10.8498325,106.6703005
97630,3.99,32,2.0,2.0,1.0,0,bắc,,0,,số 59,gò vấp,tin thường,25/05/2023,"số 59, gò vấp",10.8498325,106.6703005
93278,1.5,47,2.0,2.0,1.0,1,,,0,,,bình thạnh,tin thường,25/03/2023,bình thạnh,10.8017639,106.7110322
84574,3.2,40,3.0,2.0,2.0,0,,,0,,,gò vấp,tin thường,28/11/2022,gò vấp,10.8306171,106.6779308
91486,0.009,68,2.0,2.0,2.0,0,,,0,,đỗ xuân hợp,quận 9,tin thường,02/03/2023,"đỗ xuân hợp, quận 9",10.8397,106.77093
89950,7.5,50,1.0,1.0,2.0,1,,,0,,the metropole thủ thiêm,quận 2,tin thường,16/02/2023,"the metropole thủ thiêm, quận 2",10.79156,106.74948
88670,6.5,60,2.0,3.0,2.0,0,,,0,,,bình thạnh,tin thường,29/01/2023,bình thạnh,10.8017639,106.7110322
87902,4.8,42,2.0,3.0,1.0,0,,,0,,phạm văn chiêu,gò vấp,tin thường,31/12/2022,"phạm văn chiêu, gò vấp",10.8537373,106.6642851
87646,9.3,118,3.0,3.0,5.0,1,,,0,,,quận 7,tin thường,29/12/2022,quận 7,10.7375481,106.7302238
85086,4.75,29,3.0,4.0,3.0,0,đông,,0,,nguyễn văn đậu,bình thạnh,tin thường,01/12/2022,"nguyễn văn đậu, bình thạnh",10.8123441,106.6930962
109150,3.0,49,3.0,3.0,3.0,1,,,0,,,quận 2,tin thường,29/09/2023,quận 2,10.779419,106.7308381
86111,8.0,60,3.8082727635754936,4.064326742530551,5.0,1,,,0,,,tân bình,tin thường,10/12/2022,tân bình,10.802583,106.6521157
93023,4.5,44,2.0,2.0,2.0,1,,,0,,,bình tân,tin thường,22/03/2023,bình tân,10.7703708,106.5996353
92767,7.98,56,4.0,5.0,5.0,1,đông-nam,,0,,quang trung,gò vấp,tin thường,20/03/2023,"quang trung, gò vấp",10.8380478,106.6521633
91231,1.6,50,1.0,1.0,1.0,1,bắc,,0,,phạm hữu lầu,quận 7,tin thường,06/03/2023,"phạm hữu lầu, quận 7",10.7045611,106.732454
90719,2.85,40,2.0,2.0,2.0,0,nam,,0,,,quận 12,tin thường,24/02/2023,quận 12,10.8616036,106.6609731
89695,5.8,36,5.0,3.0,2.0,1,,,0,,,tân bình,tin thường,14/02/2023,tân bình,10.802583,106.6521157
87647,8.0,100,4.16507491906424,3.0,4.0,1,,,0,,,quận 7,tin thường,29/12/2022,quận 7,10.7375481,106.7302238
86367,1.6,36,2.0,2.0,2.0,0,,,0,,,quận 8,tin thường,14/12/2022,quận 8,10.7217236,106.6296151
84319,1.3,30,2.0,2.0,1.0,0,,,0,,,quận 10,tin thường,26/11/2022,quận 10,10.772732,106.6683666
82783,8.6,54,4.0,5.0,3.0,1,,,0,,trần cao vân,phú nhuận,tin thường,12/11/2022,"trần cao vân, phú nhuận",10.7926847,106.6769988
82015,6.0,60,4.0,4.0,3.0,0,,,0,,hoàng hoa thám,tân bình,tin thường,05/11/2022,"hoàng hoa thám, tân bình",10.8051163,106.6477549
80991,6.78,76,3.0,2.0,1.0,1,tây-nam,,0,,,phú nhuận,tin thường,31/10/2022,phú nhuận,10.7990972,106.6802278
112478,5.59,43,3.0266196443969866,2.8191333390177964,4.0,0,,,0,,,quận 11,tin thường,03/11/2023,quận 11,10.7658124,106.6474946
110686,7.6,37,5.0,3.827875912016416,5.0,0,,,0,,,quận 10,tin thường,16/10/2023,quận 10,10.772732,106.6683666
94047,6.95,66,3.0,3.0,2.0,1,,,0,,,quận 7,tin thường,05/04/2023,quận 7,10.7375481,106.7302238
109663,0.061,129,3.0,2.0,2.0,0,đông-nam,,0,,nguyễn hữu cảnh,bình thạnh,tin thường,04/10/2023,"nguyễn hữu cảnh, bình thạnh",10.7892164,106.7138262
81760,5.5,43,3.0,4.0,2.0,0,,,0,,lũy bán bích,tân phú,tin thường,04/11/2022,"lũy bán bích, tân phú",10.77604,106.633591
81248,5.0,50,4.0,4.0,4.0,1,,,0,,thành phố hồ chí minh,tân bình,tin thường,01/11/2022,"thành phố hồ chí minh, tân bình",10.7704304,106.650936
114271,4.4,74,3.0,2.0,1.0,0,,,0,,thành phố hồ chí minh,tân bình,tin thường,09/11/2023,"thành phố hồ chí minh, tân bình",10.7704304,106.650936
112479,6.4,84,3.0,2.8767049153963624,1.0,0,,,0,,,tân phú,tin thường,03/11/2023,tân phú,10.7914967,106.6278431
111711,10.0,51,6.0,6.0,4.0,1,,,0,,,quận 2,tin thường,26/10/2023,quận 2,10.779419,106.7308381
110175,4.75,43,4.0,5.0,4.0,0,,,0,,nơ trang long,bình thạnh,tin thường,09/10/2023,"nơ trang long, bình thạnh",10.8239658,106.7069973
97887,5.0,78,2.0,2.0,1.0,0,,,0,,thạnh mỹ lợi,quận 2,tin thường,26/05/2023,"thạnh mỹ lợi, quận 2",10.7707317,106.7702559
107615,1.75,100,2.7006680067617994,2.268836459093245,2.0,0,,,0,,,nhà bè,tin thường,11/09/2023,nhà bè,10.6956953,106.7395591
104799,3.7,48,2.768889023659376,2.1847640267642268,1.0,1,,,0,,,bình tân,tin thường,10/08/2023,bình tân,10.7703708,106.5996353
103775,6.0,80,4.0,3.0,1.0,0,,,0,,,gò vấp,tin thường,28/07/2023,gò vấp,10.8306171,106.6779308
103007,4.25,70,3.0,2.0,2.0,0,,,0,,đường song hành,quận 9,tin thường,22/07/2023,"đường song hành, quận 9",10.8105356,106.7577496
102751,5.68,50,3.0,3.0,2.0,0,,,0,,,quận 8,tin thường,20/07/2023,quận 8,10.7217236,106.6296151
102495,6.5,64,3.410143778731795,4.612865365080214,2.0,0,,,0,,,bình tân,tin thường,19/07/2023,bình tân,10.7703708,106.5996353
100447,5.5,50,2.0,2.0,2.0,1,,,0,,bình thới,quận 11,tin thường,27/06/2023,"bình thới, quận 11",10.7630414,106.6427606
98655,5.6,36,4.0,3.0,2.0,0,,,0,,,phú nhuận,tin thường,07/06/2023,phú nhuận,10.7990972,106.6802278
82784,4.7,30,2.0,2.0,2.0,1,,,0,,nguyễn đình chính,phú nhuận,tin thường,12/11/2022,"nguyễn đình chính, phú nhuận",10.7961407,106.6789759
84832,6.7,52,4.0,4.0,4.0,1,,,0,,,bình thạnh,tin thường,30/11/2022,bình thạnh,10.8017639,106.7110322
98144,6.0,39,3.0802186234228577,3.3725265349450524,4.0,0,,,0,,nguyễn đình chiểu,quận 3,tin thường,31/05/2023,"nguyễn đình chiểu, quận 3",10.7684933,106.6806361
97888,0.55,40,2.0,3.0,1.0,1,,,0,,,hóc môn,tin thường,27/05/2023,hóc môn,10.878345,106.5763531
95328,0.043,108,2.400064262836284,3.1898804785519093,3.0,0,,,0,,67 hoàng văn thái quận 7,quận 7,tin thường,19/04/2023,"67 hoàng văn thái quận 7, quận 7",10.7283218,106.7189828
94304,3.3,75,2.0,1.0,1.0,0,,,0,,hiệp thành,quận 12,tin thường,06/04/2023,"hiệp thành, quận 12",10.881053,106.6388025
94048,8.0,80,4.0,5.0,3.0,1,,,0,,,quận 7,tin thường,05/04/2023,quận 7,10.7375481,106.7302238
91232,2.2,80,2.0,2.0,2.0,1,bắc,,0,,phạm hữu lầu,quận 7,tin thường,06/03/2023,"phạm hữu lầu, quận 7",10.7045611,106.732454
85600,7.8,56,5.0,5.0,2.0,1,,,0,,,quận 5,tin thường,06/12/2022,quận 5,10.7553616,106.6685441
90976,8.7,68,4.0,5.0,3.0,1,,,0,,trần thánh tông,tân bình,tin thường,27/02/2023,"trần thánh tông, tân bình",10.8284404,106.6392641
89440,0.005,70,3.0,2.0,2.0,1,,,0,,đỗ xuân hợp,quận 9,tin thường,09/02/2023,"đỗ xuân hợp, quận 9",10.8397,106.77093
88672,11.9,120,3.0,3.0,1.0,1,,,0,,lê văn thọ,gò vấp,tin thường,29/01/2023,"lê văn thọ, gò vấp",10.8388125,106.6577193
87904,5.9,43,4.0,3.4282013393491844,2.0,0,,,0,,,phú nhuận,tin thường,31/12/2022,phú nhuận,10.7990972,106.6802278
87136,4.2,41,2.0,3.0,1.0,0,,,0,,trịnh đình trọng,tân phú,tin thường,22/12/2022,"trịnh đình trọng, tân phú",10.7758961,106.6409672
86880,6.0,80,2.0,2.0,3.0,1,,,0,,,tân phú,tin thường,19/12/2022,tân phú,10.7914967,106.6278431
100448,2.25,75,2.584574962562873,2.443270641457426,2.0,0,,,0,,,bình thạnh,tin thường,27/06/2023,bình thạnh,10.8017639,106.7110322
100704,6.5,70,3.0,3.0170531994904475,2.0,0,,,0,,,tân bình,tin thường,28/06/2023,tân bình,10.802583,106.6521157
84833,2.15,48,4.0,3.0,2.0,0,,,0,,tân tạo,bình tân,tin thường,30/11/2022,"tân tạo, bình tân",10.7610471,106.58872
82785,6.1,56,3.0,4.0,2.0,1,,,0,,nguyễn duy,bình thạnh,tin thường,12/11/2022,"nguyễn duy, bình thạnh",10.8019885,106.6942281
81761,4.9,40,3.0,3.0,2.0,0,,,0,,lý thánh tông,tân phú,tin thường,04/11/2022,"lý thánh tông, tân phú",10.7669112,106.626718
81505,3.8,33,2.0,2.0,2.0,1,,,0,,huỳnh văn bánh,phú nhuận,tin thường,03/11/2022,"huỳnh văn bánh, phú nhuận",10.7916491,106.6697486
112992,5.0,40,3.0,3.0,1.0,1,,,0,,,tân bình,tin thường,28/11/2023,tân bình,10.802583,106.6521157
111712,3.6,37,4.0,3.0,1.0,0,,,0,,,gò vấp,tin thường,26/10/2023,gò vấp,10.8306171,106.6779308
110432,6.6,55,6.0,3.0,2.0,1,,,0,,tân quý,tân phú,tin thường,12/10/2023,"tân quý, tân phú",10.7941456,106.6222286
102240,4.65,100,3.4377385004431145,3.253639737632143,2.0,1,,,0,,,quận 7,tin thường,16/07/2023,quận 7,10.7375481,106.7302238
109408,11.0,54,4.29892903516969,3.9486133969956825,3.0,0,,,0,,đề thám,quận 1,tin thường,02/10/2023,"đề thám, quận 1",10.7670127,106.6942193
107616,0.008,55,1.0,1.0,2.0,1,,,0,,d1,quận 9,tin thường,11/09/2023,"d1, quận 9",10.8164747,106.7932921
106848,1.95,28,2.0,2.0,1.0,1,,,0,,bờ bao tân thắng,tân phú,tin thường,31/08/2023,"bờ bao tân thắng, tân phú",10.8075651,106.6217388
106336,7.5,50,3.0,4.0,4.0,0,,,0,,lý thái tổ,quận 10,tin thường,25/08/2023,"lý thái tổ, quận 10",10.7658216,106.6803293
