id	price	area	bedrooms	wc	n_floors	car_place	house_orientation	furniture	facade	legal	street	district	type	date	location2
102261	4.0	58				False			False			quận 8	tin thường	17/07/2023	mức giá
101749	5.7	48			2	False			True			bình chánh	tin thường	11/07/2023	mức giá
88694	3.0	36			1	False			False			bình tân	tin thường	31/01/2023	21/4/16 đường số 14, khu phố 12, phường bình hưng hòa a, quận bình tân, tphcm
89206	3.2	40			1	True			False			bình tân	tin thường	06/02/2023	mức giá
81271	6.7	60	3.0	3.0	2	False			False		bờ bao tân thắng	tân phú	tin thường	02/11/2022	bờ bao tân thắng, phường sơn kỳ, quận tân phú, hồ chí minh
113782	7.5	110	2.0	2.0		True			False		xa lộ hà nội	quận 2	tin thường	16/11/2023	xa lộ hà nội, phường an phú, quận 2, tp.hcm
111734	7.5	110	2.0	2.0		True			False		xa lộ hà nội	quận 2	tin thường	26/10/2023	xa lộ hà nội, phường an phú, quận 2, tp.hcm
110710	21.0	128			4	True			False			bình tân	tin thường	16/10/2023	mức giá
110454	5.38	72	3.0	3.0	3	True	bắc		True			tân phú	tin thường	11/10/2023	thành phố hồ chí minh
109174	4.6	40	6.0	3.0	2	True			False			gò vấp	tin thường	29/09/2023	mức giá
108662	19.0	226	26.0	28.0	3	False			False		kha vạn cân	thủ đức	tin thường	22/09/2023	đường kha vạn cân, phường linh chiểu, quận thủ đức, tp hcm
107638	5.58	96	3.0	3.0	3	True	tây		True			bình tân	tin thường	12/09/2023	thành phố hồ chí minh
106614	3.35	31	2	2	2	False			False		huỳnh văn nghệ	tân bình	tin thường	28/08/2023	huỳnh văn nghệ p15 tân bình
105078	12.9	60	10.0	10.0	4	False			False			bình thạnh	tin thường	12/08/2023	mức giá
90742	7.2	58	4	4	2	True			False			bình tân	tin thường	25/02/2023	mức giá
99446	2.75	50	2.0	2.0	1	False			False			bình chánh	tin thường	03/06/2023	mức giá
98678	4.58	88	2.0	2.0		False	đông		False		lò lu	quận 9	tin thường	07/06/2023	đường lò lu, phường trường thạnh, quận 9, tp. hcm
97910	4.7	45	3.0	3.0	2	False	tây-nam		True			gò vấp	tin thường	27/05/2023	mức giá
96886	2.2	98				False			False			bình chánh	tin thường	16/05/2023	mức giá
95606	4.9	51	4.0	3.0	2	True			False		lò lu	quận 9	tin thường	25/04/2023	đường lò lu, phường trường thạnh, q9
94838	1.5	24	3			False			False			quận 4	tin thường	14/04/2023	504, đường nguyễn tất thành, phường 18, quận 4, thành phố hồ chí minh
93558	9.7	118			4	True			False		trần xuân soạn	quận 7	tin thường	23/03/2023	hẻm 1041 trần xuân soạn, tân hưng, quận7
93046	26.5	198			2	False			True		hưng hóa	tân bình	tin thường	22/03/2023	1/12 hưng hóa, phường 6, quận tân bình, hcm
91254	8.8	75	4.0	5.0	2	True			True			gò vấp	tin thường	05/03/2023	mức giá
82551	4.35	66			2	False			False		tô vĩnh diện	thủ đức	tin thường	10/11/2022	đường tô vĩnh diện phường linh chiểu quận thủ đức thành phố hồ chí minh
82807	4.8	75	4.0	3.0	3	False			True		bình trưng	quận 2	tin thường	11/11/2022	bình trưng tây, quận 2, hồ chí minh
90487	38.8	250	8.0	6.0	2	True	đông		True			quận 2	tin thường	22/02/2023	hồ chí minh
97143	3.7	52	4.0		1	False			False			tân phú	tin thường	19/05/2023	mức giá
96375	3.1	32	1.0	2.0	2	False			False			tân phú	tin thường	09/05/2023	mức giá
95607	2.19	78				True	đông-bắc		False		bà điểm	hóc môn	tin thường	25/04/2023	nguyễn thị sóc x.bà điểm h.hóc môn
94583	2.0	100				False			False			quận 12	tin thường	09/04/2023	mức giá
94327	7.3	123	3.0	2.0		False			False			quận 6	tin thường	09/04/2023	mức giá
93559	7.8	96			4	False			True		trần xuân soạn	quận 7	tin thường	22/03/2023	1041 trần xuân soạn, phường tân hưng, quận 7, hồ chí minh
91255	9.5	88	4.0	4.0	2	True			True			gò vấp	tin thường	05/03/2023	mức giá
90743	5.18	73			1	True			False			bình tân	tin thường	25/02/2023	mức giá
89719	16.0	101				False			True			quận 2	tin thường	13/02/2023	mức giá
83063	2.15	62	2.0	2.0		False			True		liên phường	quận 9	tin thường	15/11/2022	đường liên phường, phường phước long b, q9
89207	19.0	80			3	False			False			bình tân	tin thường	06/02/2023	mức giá
88951	5.0	40	3.0	3.0	3	False	đông-bắc		False		lê quang định	bình thạnh	tin thường	03/02/2023	nhà lê quang định, phường 11, bình thạnh.
88695	5.7	40	5	4	3	False			False			gò vấp	tin thường	31/01/2023	thành phố hồ chí minh
88439	12.2	50			4	True			True			quận 11	tin thường	11/01/2023	mức giá
85367	4.5	81			5	True			False		linh xuân	thủ đức	tin thường	05/12/2022	linh xuân, tp thủ đức
84343	8.9	60	4	4	5	True			False			quận 7	tin thường	25/11/2022	mức giá
84087	4.8	60	2.0	2.0	2	True			True			gò vấp	tin thường	23/11/2022	mức giá
83831	4.4	110			1	True			False			bình tân	tin thường	21/11/2022	mức giá
83575	4.6	70	3.0	4	2	True			False			bình tân	tin thường	18/11/2022	mức giá
99959	4.5	54	3.0	4.0	2	True			False		lò lu	quận 9	tin thường	20/06/2023	đường lò lu, phường trường thạnh, q9
80248	12.0	70	4		4	True			False			tân bình	tin thường	26/10/2022	quận tân bình, tp. hcm
94840	12.5	90	4.0	4.0	5	True	tây-bắc		False		lê văn thọ	gò vấp	tin thường	14/04/2023	lê văn thọ
94328	10.8	60	3.0	4.0		True			False		nguyễn công hoan	phú nhuận	tin thường	09/04/2023	nguyễn công hoan
93816	3.65	50	2	2	2	True			False			tân phú	tin thường	31/03/2023	thành phố hồ chí minh
92024	9.5	72	4.0	4.0	3	True			False		trần xuân soạn	quận 7	tin thường	12/03/2023	trần xuân soạn, quận 7
91768	6.8	88	2.0	2.0	1	False			False		đỗ xuân hợp	quận 9	tin thường	08/03/2023	đường đỗ xuân hợp, phường phú hữu, q9
90744	9.9	100	6		3	True			True			bình thạnh	tin thường	25/02/2023	thành phố hồ chí minh
90488	7.2	36	4.0	5.0	4	True			False			phú nhuận	tin thường	22/02/2023	mức giá
88696	7.4	59	3.0	2.0	3	True			True			bình thạnh	tin thường	31/01/2023	mức giá
88440	2.0	24				False			False			quận 4	tin thường	11/01/2023	504, đường nguyễn tất thành, phường 18, quận 4, tp.hcm
84344	4.45	59	3.0	2.0	2	True			False		hương lộ 3	bình tân	tin thường	25/11/2022	hương lộ 3
111223	18.0	76			4	False			False			bình thạnh	tin thường	23/10/2023	mức giá
109943	12.5	100			2	False			True			bình tân	tin thường	06/10/2023	mức giá
109687	7.5	105				False			False			bình tân	tin thường	05/10/2023	mức giá
109431	29.0	183	3.0	3.0	2	False			False			quận 2	tin thường	02/10/2023	mức giá
108663	2.75	52	2.0	1.0	1	True			False		quốc lộ 13	thủ đức	tin thường	22/09/2023	313 quốc lộ 13 phường hiệp bình phước thủ đức
108407	6.5	81	4.0	4.0	1	False			False		xô viết nghệ tĩnh	bình thạnh	tin thường	20/09/2023	xô viết nghệ tỉnh
104823	3.85	72	3.0	2.0	2	False	đông-bắc		False			quận 9	tin thường	10/08/2023	thành phố hồ chí minh
95352	28.0	270			4	True			True		hồ văn tư	thủ đức	tin thường	21/04/2023	đường hồ văn tư, phường trường thọ, quận thủ đức, tp hcm
95608	8.5	121	4.0	3.0	3	True			False			gò vấp	tin thường	25/04/2023	mức giá
110456	4.5	64	5.0		2	True			False		số 8	gò vấp	tin thường	11/10/2023	đường số 8
83833	5.9	40	4.0	4.0	2	True	tây-nam		False		nguyễn kiệm	gò vấp	tin thường	21/11/2022	nguyễn kiệm, phường 3, gò vấp
82297	4.3	86	3.0	2.0		False	bắc		False			gò vấp	tin thường	08/11/2022	mức giá
82041	8.9	52	4.0	3.0	3	True			False		phan đăng lưu	bình thạnh	tin thường	07/11/2022	phan đăng lưu, phường 3, quận bình thạnh, hồ chí minh
81785	6.0	39	7.0	7.0	5	True			False			quận 10	tin thường	04/11/2022	thành phố hồ chí minh
81017	7.0	55	5	5	3	True			False			tân bình	tin thường	01/11/2022	mức giá
112504	8.1	44	4.0	3.0	4	True			False		lạc long quân	tân bình	tin thường	03/11/2023	lạc long quân p11 tân bình
112248	9.1	40	3.0	3.0	5	True			False		trường chinh	tân bình	tin thường	02/11/2023	trường chinh, tân bình
111992	5.8	80	3.0	3.0	3	True			False		dương đình hội	quận 9	tin thường	26/10/2023	dương đình hội , phước long b
106872	4.66	88	2.0	2.0		False	đông		False		lò lu	quận 9	tin thường	04/09/2023	đường lò lu, phường trường thạnh, quận 9, tp. hcm, -dự án-, -dự án-
105592	4.39	30	3.0	4.0	2	False			True			bình thạnh	tin thường	18/08/2023	mức giá
105080	2.2	15	2.0	2.0	3	True			True			gò vấp	tin thường	12/08/2023	thành phố hồ chí minh
103800	4.66	88	2.0	2.0		True	đông		True		lò lu	quận 9	tin thường	29/07/2023	đường lò lu, phường trường thạnh, quận 9, tp. hcm, -dự án-, -dự án-
101496	5.05	41	5	4	3	False			True			quận 8	tin thường	07/07/2023	mức giá
97912	6.85	64	4.0	4.0	2	True			False			gò vấp	tin thường	27/05/2023	mức giá
96376	7.5	101				True			False		xa lộ hà nội	quận 2	tin thường	09/05/2023	xa lộ hà nội, phường an phú, quận 2, tp.hcm
84089	1.72	55	1.0	1.0		True			False		đỗ xuân hợp	quận 9	tin thường	23/11/2022	đường đỗ xuân hợp, phường phước long b, q9
109249	3.85	28	2.0	2.0	2	False	tây		False		phạm văn chiêu	gò vấp	tin thường	29/09/2023	phạm văn chiêu
85186	1.55	33	2	2		False			False			gò vấp	tin thường	03/12/2022	mức giá
95426	15.0	56	4.0	3.0	2	False			True			quận 5	tin thường	22/04/2023	thành phố hồ chí minh
86210	3.05	35	2.0	2.0	1	False	bắc		False		đỗ xuân hợp	quận 9	tin thường	12/12/2022	đường đỗ xuân hợp, phường phước long b, quận 9
83650	4.6	54	5.0	3.0	1	True	đông		False		hoàng hoa thám	bình thạnh	tin thường	20/11/2022	hoàng hoa thám, phường 7, bình thanh
82370	17.5	75	5.0	6.0	2	True	bắc		False		lý thường kiệt	quận 10	tin thường	09/11/2022	lý thường kiệt, phường 14, quận 10, tphcm
80322	6.8	42	4.0	3.0	3	True			False		nơ trang long	bình thạnh	tin thường	26/10/2022	nơ trang long, p13, bình thạnh
114881	5.75	55			3	True			False			tân bình	tin thường	09/12/2023	mức giá
114369	1.6	30	1	1		False			False			hóc môn	tin thường	08/11/2023	trung chánh
113601	3.8	25	2.0	1.0	1	False			False		3 tháng 2	quận 10	tin thường	18/11/2023	3 tháng 2 - quận 10
110273	7.2	86			2	True			False			bình tân	tin thường	13/10/2023	mức giá
110017	5.1	42	4.0	3.0	2	False			False			phú nhuận	tin thường	09/10/2023	mức giá
96194	5.5	67	3.0	3.0		False	đông-bắc		False		gò cát	quận 9	tin thường	05/05/2023	39/15a gò cát, phú hữu, tp thủ đức
96706	7.2	124	1.0	1.0		True			False			bình tân	tin thường	15/05/2023	thành phố hồ chí minh
108738	2.55	52	2.0	1.0	1	False			False		trường thọ	thủ đức	tin thường	24/09/2023	đường số 5 trường thọ thủ đức
83395	4.3	44	3.0	3.0	3	True			False		quang trung	gò vấp	tin thường	17/11/2022	quang trung, phường 8, gò vấp
81859	7.9	48	3.0	4.0	2	True			False		nguyễn văn trỗi	phú nhuận	tin thường	05/11/2022	nguyễn văn trỗi, phường 12, quận phú nhuận, hồ chí minh
81603	18.0	99		2.0	1	False			True			quận 7	tin thường	03/11/2022	q7
81347	5.15	36	2.0	2.0	4	True	tây		False			bình thạnh	tin thường	02/11/2022	mức giá
80323	6.0	90	5.0	5.0	1	True			True		nguyễn thượng hiền	gò vấp	tin thường	26/10/2022	nguyễn thượng hiền, p1, gò vấp
114882	6.1	57	4.0	3.0	4	True			False			tân phú	tin thường	09/12/2023	mức giá
114114	3.6	50	3	2		True			True		lê văn quới	bình tân	tin thường	11/11/2023	lê văn quới, bình hưng hòa a, bình tân
112322	11.5	88	9		4	True			False			quận 8	tin thường	02/11/2023	mức giá
110274	5.7	52				False			True			bình tân	tin thường	13/10/2023	mức giá
107970	7.8	74	4	4	2	True			False			bình tân	tin thường	14/09/2023	mức giá
105922	1.9	23	2.0	1.0	1	True			False		số 2	quận 9	tin thường	21/08/2023	đường 22, phường phước long b, q9
105666	4.3	30	3.0	3.0	4	False			False			bình thạnh	tin thường	19/08/2023	mức giá
105154	18.38	240	38.0	38.0	6	False	đông-nam		True			tân phú	tin thường	14/08/2023	thành phố hồ chí minh
104130	2.1	57	2	1		False			False		thạnh xuân 13	quận 12	tin thường	02/08/2023	9a thạnh xuân 13
102338	38.0	41	2.0	2.0	1	True			False			phú nhuận	tin thường	18/07/2023	, tp. hcm
101314	1.8	55	1.0	1.0		True			False		đỗ xuân hợp	quận 9	tin thường	06/07/2023	đường đỗ xuân hợp, phường phước long b, q9
100290	13.0	140			4	True			False		dương văn cam	thủ đức	tin thường	26/06/2023	đường dương văn cam, phường linh tây, quận thủ đức, tp hcm
99522	6.5	60	5		5	False			False			tân bình	tin thường	15/06/2023	mức giá
97730	7.5	64	4.0	4.0	3	True			True		lạc long quân	tân bình	tin thường	25/05/2023	lạc long quân, p.10, tân bình
84163	2.4	75	2	1	3	True			False			tân bình	tin thường	23/11/2022	mức giá
86211	8.1	44	5.0		5	True			False			tân bình	tin thường	12/12/2022	mức giá
95683	4.5	30	3.0	2.0	2	False			False			quận 5	tin thường	26/04/2023	thành phố hồ chí minh
102083	5.4	50	3.0	3.0	3	False	đông-nam		False			quận 10	tin thường	13/07/2023	quận 10, hồ chí minh
101571	2.1	55	1.0	1.0		True			False		đỗ xuân hợp	quận 9	tin thường	09/07/2023	đường đỗ xuân hợp, phường phú hữu, q9
100803	4.8	52	3.0	3.0	1	True			True		tân kỳ tân quý	tân phú	tin thường	01/07/2023	tân kỳ tân quý, p. tân quý, tân phú
100291	1.5	24	3			False			False		nguyễn tất thành	quận 4	tin thường	26/06/2023	504 nguyễn tất thành, phường 18, quận 4, tp.hcm
99779	3.6	56	2.0	2.0	1	True			False			quận 9	tin thường	19/06/2023	mức giá
99523	3.5	39	3.0	2.0	2	False			True			gò vấp	tin thường	15/06/2023	mức giá
98499	4.58	88	2.0	2.0		False	đông		False		lò lu	quận 9	tin thường	05/06/2023	đường lò lu, phường trường thạnh, quận 9, tp. hcm
97219	3.5	48	4.0		4	False			False			bình tân	tin thường	20/05/2023	mức giá
96963	12.0	103	5.0	6.0	3	True	đông		True		số 1	gò vấp	tin thường	16/05/2023	đường số 1, phường 11, quận gò vấp, tp.hcm
96707	6.2	132	3.0	2.0	1	False			True			hóc môn	tin thường	15/05/2023	thành phố hồ chí minh
95171	3.0	70	3	8.0	2	True			False			gò vấp	tin thường	18/04/2023	hồ chí minh gò vấp
86723	7.1	52	4.0	2.0	3	True			False			gò vấp	tin thường	16/12/2022	mức giá
94403	2.8	25	2.0	2.0	2	False			True			bình thạnh	tin thường	11/04/2023	hẻm 432 xvnt
93891	13.6	72	4.0	5.0	5	True			True		thới an	quận 12	tin thường	01/04/2023	thới an - quận 12
93123	3.9	65				False	bắc		True		số 2	quận 9	tin thường	23/03/2023	đường 230, p.trường thạnh, q.9, tp.hcm
92611	0.65	45	3	3		False			False			hóc môn	tin thường	17/03/2023	mức giá
91075	9.5	40	5.0	6.0	7	True			False			bình thạnh	tin thường	28/02/2023	nhà 560h - phường 13 , quận bình thạnh .
89795	2.85	24	2.0	2.0	1	True			False			gò vấp	tin thường	12/02/2023	mức giá
88771	19.9	188	1.0	1.0	2	False	tây-bắc		True		nguyễn văn linh	quận 7	tin thường	01/02/2023	801 nguyễn văn linh, tân phú, quận 7
88259	8.8	54	4.0	2.0	2	False			True			bình thạnh	tin thường	06/01/2023	mức giá
88003	1.3	36	1.0	1.0		True			False		trần xuân soạn	quận 7	tin thường	02/01/2023	hẻm 1041 trần xuân soạn tân hưng quận 7
102339	9.0	70	5.0	4.0	2	True			False			tân bình	tin thường	18/07/2023	mức giá
103107	2.2	80				False			False			quận 12	tin thường	24/07/2023	mức giá
81860	7.7	60	3.0	3.0	2	False			False		hoàng hoa thám	bình thạnh	tin thường	05/11/2022	hoàng hoa thám, phường 5, quận bình thạnh, hồ chí minh
88772	5.5	85	4.0	4.0	1	True			True			quận 9	tin thường	01/02/2023	mức giá
87748	2.8	55				False			False			tân phú	tin thường	27/12/2022	mức giá
86468	4.05	60	3.0	3.0	2	True			False		lê văn khương	quận 12	tin thường	15/12/2022	lê văn khương quận 12 thành phố hồ chí minh
85188	1.73	31	2	2		False			False			gò vấp	tin thường	03/12/2022	mức giá
84932	10.1	65	4.0	5.0	5	True			False		phạm văn chiêu	gò vấp	tin thường	01/12/2022	phạm văn chiêu phường 9 quận gò vấp
83908	5.2	40	4.0	2.0	3	False			True			quận 11	tin thường	18/11/2022	gần tòa nhà flemington lê đại hành
83652	35.0	232	6.0	6.0	2	True			False		lê đức thọ	gò vấp	tin thường	19/11/2022	lê đức thọ, phường 15, quận gò vấp, tp.hcm
83140	0.95	46	1.0	1.0		False			False			bình chánh	tin thường	15/11/2022	3 xẹt lê thị dung, vĩnh lộc a, bình chánh
82884	1.5	56	2.0	2.0		False	đông-nam		True		phạm thế hiển	quận 8	tin thường	12/11/2022	3302 pham thế hiển
81604	7.8	56			1	False			False		số 2	thủ đức	tin thường	03/11/2022	đường số 2, phường trường thọ, quận thủ đức, tp hcm
81348	1.55	182				False			True			bình chánh	tin thường	02/11/2022	mức giá
81092	5.8	40	3.0	3.0	2	False			False		vũ huy tấn	bình thạnh	tin thường	01/11/2022	vũ huy tấn, phường 3, quận bình thạnh, hồ chí minh
80324	8.5	54	2.0	2.0		False			True		nguyễn đình chiểu	phú nhuận	tin thường	26/10/2022	nguyễn đình chiểu, p3, phú nhuận
114371	5.5	90				False	đông		True			thủ đức	tin thường	08/11/2023	tp thủ đức tphcm
112835	4.5	50	2.0	2.0	2	False			False			tân phú	tin thường	30/11/2023	mức giá
106947	1.85	90				False			True			quận 12	tin thường	01/09/2023	mức giá
106435	4.85	60	4.0	5.0	4	True			False			bình tân	tin thường	26/08/2023	mức giá
105923	10.98	75	6.0	4.0	5	True	đông-nam		False			tân phú	tin thường	21/08/2023	thành phố hồ chí minh
89028	26.5	115			3	False			True			quận 10	tin thường	04/02/2023	mức giá
89796	3.7	33	2.0	2.0	2	True			False			gò vấp	tin thường	12/02/2023	mức giá
98500	3.9	45	2.0	2.0	2	True			True		lê trọng tấn	tân phú	tin thường	05/06/2023	lê trọng tấn, p. sơn kỳ, tân phú
106436	5.1	68	4.0	3.0	4	True			False			bình tân	tin thường	26/08/2023	mức giá
105668	2.9	40	2.0		2	True			False			bình tân	tin thường	19/08/2023	mức giá
105412	17.5	92			4	False			True			quận 8	tin thường	16/08/2023	mức giá
102340	4.9	60			2	True			True		tân hương	tân phú	tin thường	18/07/2023	tân hương
101060	4.9	44	2		2	True			False		ông ích khiêm	quận 11	tin thường	01/07/2023	ông ích khiêm, phường 5, quận 11
100036	7.8	103	2.0	2.0		False			False			quận 2	tin thường	21/06/2023	1
99780	3.2	55	2.0	2.0	1	True			False			quận 9	tin thường	19/06/2023	mức giá
99012	2.2	55	1.0	1.0		True			False		đỗ xuân hợp	quận 9	tin thường	12/06/2023	đường đỗ xuân hợp, phường phú hữu, q9
98756	6.3	46	3.0	3.0	2	True			False			quận 3	tin thường	08/06/2023	mức giá
98244	4.85	35	3.0	3.0	3	False			False			gò vấp	tin thường	01/06/2023	mức giá
90308	6.3	68	4	4	2	True			False			bình tân	tin thường	21/02/2023	mức giá
95684	12.0	65	4.0	4.0	3	True			True			quận 5	tin thường	26/04/2023	thành phố hồ chí minh
95428	5.9	54			3	True			False			tân bình	tin thường	22/04/2023	mức giá
95172	3.0	80	4	8.0	4	True			False			gò vấp	tin thường	18/04/2023	hồ chí minh gò vấp
94916	11.5	111	1.0	1.0	1	True			False		nguyễn oanh	gò vấp	tin thường	14/04/2023	nguyễn oanh, phường 17, quận gò vấp, tp.hcm
94660	2.69	52	2.0	2.0	1	False			False			quận 9	tin thường	12/04/2023	mức giá
94148	6.5	48	4.0	2.0	3	True			False			gò vấp	tin thường	06/04/2023	mức giá
93380	9.5	54	3.0	3.0	4	False	tây-bắc		True		cao lỗ	quận 8	tin thường	27/03/2023	đường cao lỗ, phường 4, quận 8, thành phố hồ chí minh, việt nam
91332	6.0	199	5.0	5.0	3	False			True			quận 12	tin thường	04/03/2023	mức giá
91076	10.9	79	3.0	3.0	1	False			False		nguyễn đình chính	phú nhuận	tin thường	28/02/2023	nguyễn đình chính , phường 15
107460	9.7	100			2	False			False			bình tân	tin thường	11/09/2023	mức giá
109764	3.5	60	3.0	2.0	1	True			False		tỉnh lộ 43	thủ đức	tin thường	05/10/2023	đường tỉnh lộ 43 phường bình chiểu - thủ đức
87493	8.0	70	4.0	5.0	5	True			True		quang trung	gò vấp	tin thường	26/12/2022	quang trung, quận gò vấp
97733	4.8	87	3.0		2	False			False			bình tân	tin thường	25/05/2023	mức giá
94661	4.3	46	2.0		2	False			False			gò vấp	tin thường	12/04/2023	thành phố hồ chí minh
93125	7.5	60	9.0		3	True			False			tân phú	tin thường	23/03/2023	thành phố hồ chí minh
92357	7.25	70	4	4.0	2	True			False		số 3	thủ đức	tin thường	13/03/2023	đường số 38, phường hiệp bình chánh, quận thủ đức, tp hcm
92101	5.2	64	3.0	2.0	2	True			False			gò vấp	tin thường	13/03/2023	mức giá
91845	1.65	53	2.0	2.0		False			False			quận 7	tin thường	09/03/2023	mức giá
90053	11.2	171				True			False			bình thạnh	tin thường	20/02/2023	thành phố hồ chí minh
89797	3.5	49	3.0	2.0	1	True			False		phạm thế hiển	quận 8	tin thường	12/02/2023	phạm thế hiển p 7q8
88773	3.2	27			2	True			False			bình tân	tin thường	01/02/2023	mức giá
87749	4.8	55			3	True			False			tân bình	tin thường	27/12/2022	mức giá
86725	9.5	190	3.0	2.0	1	False	đông		True		đông thạnh 4	hóc môn	tin thường	16/12/2022	đông thạnh 4, xã đông thạnh, huyện hóc môn, tp.hcm
111300	4.7	82	3	2	1	True			False		kinh dương vương	bình tân	tin thường	22/10/2023	kinh dương vương, an lạc, bình tân
86469	7.1	56	4.0	5.0	4	False			False		số 1	gò vấp	tin thường	15/12/2022	đường số 1
84677	5.2	86	2.0			False			False		lương định của	quận 2	tin thường	29/11/2022	116 lương định của
83653	5.85	36	3.0	3.0	2	True	bắc		False		nguyễn thượng hiền	bình thạnh	tin thường	19/11/2022	nguyễn thượng hiền, phường 6, bình thanh
82373	4.7	30	2.0	2.0		True			False		nguyễn trọng tuyển	phú nhuận	tin thường	09/11/2022	nguyễn trọng tuyển, phường 8, quận phú nhuận, hồ chí minh
81349	5.4	38	3.0	3.0	2	True			False		nguyễn thị nhỏ	tân bình	tin thường	02/11/2022	nguyễn thị nhỏ, phường 9, quận tân bình, hồ chí minh
114372	1.8	70	2	2		False			False			quận 12	tin thường	08/11/2023	q12
113348	5.5	83				False	đông-nam		False			quận 12	tin thường	22/11/2023	mức giá
113092	7.2	55	5.0	5.0	2	True			False			bình thạnh	tin thường	27/11/2023	mức giá
112324	5.45	23	3	3	2	False			True			quận 5	tin thường	02/11/2023	mức giá
104645	7.18	68	5.0	4.0	2	True	tây		False			tân phú	tin thường	09/08/2023	thành phố hồ chí minh
112581	4.99	54	4.0	3.0	4	True			False		lê văn việt	quận 9	tin thường	08/11/2023	lê văn việt , tăng nhơn phú a
88006	5.5	41	5.0	6.0	5	True			False		huỳnh văn nghệ	tân bình	tin thường	02/01/2023	huỳnh văn nghệ p15 tân bình thành phố hồ chí minh
86470	6.5	40	4.0	4.0	3	True			True		phan văn trị	gò vấp	tin thường	15/12/2022	phan văn trị, gò vấp thành phố hồ chí minh
84678	10.3	100	10.0	10.0	6	True	đông		True		lê văn quới	bình tân	tin thường	29/11/2022	413/ lê văn quới bình trị đông bình tân
84422	0.725	100				False			True		huỳnh văn trí	bình chánh	tin thường	25/11/2022	huỳnh văn trí, bình chánh
82374	6.4	60	4.0	4.0	2	True			False		lương thế vinh	tân phú	tin thường	09/11/2022	lương thế vinh, phường tân thới hòa, quận tân phú, hồ chí minh
80326	9.5	72	2.0	2.0	1	False			False		thích quảng đức	phú nhuận	tin thường	26/10/2022	thích quảng đức, p4, phú nhuận
114885	15.8	80	4.0	4.0	2	False			True			quận 2	tin thường	09/12/2023	quận 2, hồ chí minh
114373	7.0	178	3.0	4.0	1	True			False		số 4	thủ đức	tin thường	08/11/2023	hẻm 20 đường số 4 phường linh tây tp.thủ đức
113349	1.62	12	2		3	False			False			quận 6	tin thường	22/11/2023	thành phố hồ chí minh
112837	3.35	50	2	2	2	False			False			tân phú	tin thường	30/11/2023	mức giá
111813	6.0	68	4.0	4.0	4	True			False		đỗ xuân hợp	quận 9	tin thường	29/10/2023	đỗ xuân hơp, phước long b , tp. thủ đức
104901	7.3	74	3.0	3.0	3	False			False		phạm văn chiêu	gò vấp	tin thường	10/08/2023	phạm văn chiêu
110277	9.75	84	7	8	3	False			True			bình tân	tin thường	13/10/2023	mức giá
109253	1.85	35			2	True			False			bình tân	tin thường	28/09/2023	mức giá
108741	3.6	40	3.0	2.0	1	False			True		nguyễn súy	tân phú	tin thường	24/09/2023	nguyễn súy, tân quý, tân phú
107973	5.0	56			1	True			False			bình tân	tin thường	14/09/2023	mức giá
107205	3.4	54	1			False	đông-nam		False			quận 9	tin thường	07/09/2023	masteri centre point, nguyễn xiển, p.long bình, quận 9, tp.hcm
106181	0.76	100				False			False		tân thông hội	củ chi	tin thường	24/08/2023	tân an hội, huyện củ chi
105925	3.35	87	3.0	2.0		False			False			quận 9	tin thường	21/08/2023	đường võ chí công, phường phú hữu, q9
105669	5.68	115	4.0	3.0	2	True	tây-bắc		False			bình tân	tin thường	18/08/2023	thành phố hồ chí minh
105413	3.4	25	2.0	1.0	2	False	tây		False			bình thạnh	tin thường	16/08/2023	mức giá
88262	5.45	48	7.0	8.0	5	True			False			gò vấp	tin thường	06/01/2023	mức giá
88774	5.0	55	3.0	3.0	2	True			False			quận 9	tin thường	01/02/2023	mức giá
99014	5.5	41	5.0		4	False			False			quận 10	tin thường	12/06/2023	mức giá
106950	3.8	73	4.0	2.0		False			True		lê đình cẩn	bình tân	tin thường	01/09/2023	lê đình cẩn, tân tạo, bình tân
106694	9.7	125				False			True			bình tân	tin thường	30/08/2023	mức giá
105926	2.9	70	2.0	2.0		False			False			quận 9	tin thường	21/08/2023	đường song hành, phường phú hữu, q9
104134	1.7	30				False			False			bình tân	tin thường	02/08/2023	mức giá
103110	2.85	80				False			False			bình thạnh	tin thường	24/07/2023	mức giá
102854	8.6	92	2.0	3.0		True	đông		False			tân phú	tin thường	21/07/2023	mức giá
100038	3.35	87	3.0	2.0		False			False			quận 9	tin thường	21/06/2023	đường võ chí công, phường phú hữu, q9
99782	4.0	51	2.0	2.0		True			False			thủ đức	tin thường	19/06/2023	mức giá
98758	5.5	65	2.0	3.0	1	False			False			tân bình	tin thường	08/06/2023	mức giá
89798	3.0	31	3.0	2.0	2	False			False		phạm thế hiển	quận 8	tin thường	12/02/2023	phạm thế hiển p7q8
96198	5.0	105	4		2	True			False		dương đình hội	quận 9	tin thường	05/05/2023	dương đình hội, tăng nhơn phú b, quận 9
94662	27.0	403			4	True			True			quận 7	tin thường	12/04/2023	mức giá
94406	7.8	75				True			False			tân bình	tin thường	11/04/2023	mức giá
93894	3.55	64	3.0	1.0	2	False			True			quận 7	tin thường	01/04/2023	mức giá
93638	5.2	107	3.0	3.0	1	True			True			quận 7	tin thường	31/03/2023	mức giá
92614	4.7	50	4	4	2	True			False			bình tân	tin thường	17/03/2023	mức giá
91334	12.0	380	3		2	False			False			quận 7	tin thường	04/03/2023	mức giá
